update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,current_learning_rate,current_entropy_coef,effective_log_std_mean,effective_std_mean,actor_epochs_completed,actor_minibatches_completed,kl_early_stop,max_minibatch_kl,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_boundary_altitude_deaths,mean_red_boundary_xy_deaths,mean_blue_boundary_altitude_deaths,mean_blue_boundary_xy_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return,mean_rollout_approach_reward,mean_rollout_attack_advantage_reward,mean_rollout_threat_penalty,mean_rollout_soft_boundary_penalty,mean_rollout_friendly_separation_penalty,mean_rollout_head_on_risk_penalty,mean_rollout_dense_reward,mean_rollout_event_reward,mean_rollout_terminal_reward,mean_rollout_total_step_reward,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,eval_episodes,eval_red_complete_elimination_success_rate,eval_mean_red_attack_kills,eval_mean_blue_attack_kills,eval_mean_red_survivors,eval_mean_blue_survivors,eval_mean_red_boundary_deaths,eval_mean_red_boundary_altitude_deaths,eval_mean_red_boundary_xy_deaths,eval_draw_rate,eval_max_steps_rate
675,1382400,-0.0024221277572602654,10.50868787765503,4.247324911753337,0.004386717630680324,0.05133306324326744,0.44041303197542825,0.5661762356758118,3.343196153640747,0.80224609375,0.0002253504,0.00751168,-0.003323001554235816,0.9966868162155151,5,30,False,0.0084089245647192,462.8461082459255,1827.7918726372445,367.7860278126027,77.55428460919939,629.0958239640167,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,1.0,600.0,-48.18364065700234,0.0012054605049911515,5.02101265501681e-05,0.0003696495228666663,0.001020676006276533,0.00017444915856084314,6.920327138885962e-06,-0.0013160243958623141,-0.0341796875,-0.00732421875,-0.042819930456346356,0.0008860211086746533,0.0012020454919762621,-0.04150390625,,,,,,,,,,,
676,1384448,-0.004196745304701229,43.99179229736328,4.248808431625366,0.005197022214427497,0.06254490469582379,0.39267409096161526,-0.8915661573410034,6.639296531677246,0.826171875,0.00022523980799999999,0.0075079936,-0.0016687622992321849,0.9983339309692383,5,30,False,0.009086827747523785,462.97625427884765,1830.5567637362983,368.3335847336857,77.67433039619937,629.0958239640167,8,0.0,0.375,0.0,0.625,0.375,0.125,1.375,0.75,2.5,0.625,0.625,0.0,0.375,0.0,0.25,0.375,394.875,-64.5967669756269,0.0035881399726349628,2.214832066114742e-05,0.0009903129950146194,0.0009285473810520251,0.00013461632936351275,0.0,0.0005568115939809104,-0.17578125,-0.05615234375,-0.23137677558969472,0.0026199752982814907,0.0010631637104155378,-0.23193359375,,,,,,,,,,,
677,1386496,-0.003932089492445811,24.706161880493163,4.253041998545329,0.004039043528674268,0.04515909303057318,0.3659091770648956,-0.6728171110153198,5.227724075317383,0.8211263020833334,0.00022512921599999997,0.007504307199999999,-0.0013266776222735643,0.9986760020256042,5,30,False,0.007824491709470749,463.14853777973195,1833.1060226341797,368.8531956367515,77.78311274720181,629.0958239640167,2,0.0,0.5,0.0,0.5,0.5,0.0,1.5,1.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,381.0,-57.06168270595833,0.002014350607197457,6.355246637568257e-05,0.0005659674185238828,0.0008730975870508417,1.733266863015114e-05,7.607524624475559e-06,-0.00038610213447043407,-0.11474609375,-0.01220703125,-0.1273392291810609,0.0015119356550492569,0.0008980377803054684,-0.126953125,,,,,,,,,,,
678,1388544,-0.006266725204962616,28.466779899597167,4.252241150538127,0.0044486268683021045,0.05220602913759649,0.4066297600666682,-0.3746870160102844,4.92949914932251,0.673828125,0.000225018624,0.0075006208,-0.0016560396179556847,0.9983481168746948,5,30,False,0.007540335413068533,463.32314009238036,1835.6403875041287,369.3699501617957,77.89403522320208,629.0958239640167,5,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.8,2.0,1.8,1.8,0.0,0.0,0.0,0.2,0.6,556.4,-74.42727098992472,0.0018002548684421527,5.293861651907254e-05,0.0004202104783317395,0.0008994089496459894,0.0001591652101995411,1.6330632490735297e-07,-0.0006257544783920821,-0.1171875,-0.02685546875,-0.14466871872798492,0.0014329830066294857,0.0010587374661704379,-0.14404296875,,,,,,,,,,,
679,1390592,-0.004835838157062729,25.08750476837158,4.250944725672404,0.005347959239839639,0.06453747109820446,0.4693857322136561,-0.9953053593635559,4.87123966217041,0.763671875,0.000224908032,0.0074969344,-0.0026710405945777893,0.9973360896110535,5,30,False,0.009628983214497566,463.4578343608447,1838.4570512921055,369.8626432198362,78.00423403720197,629.0958239640167,4,0.0,0.25,0.0,0.25,0.75,0.0,1.25,1.0,2.5,0.75,0.75,0.0,0.0,0.0,0.0,0.75,526.75,-56.27411479745024,0.00246437835312463,5.263019659035306e-05,0.0005448987996654608,0.00044164935513349955,9.228756747551214e-05,5.15150429380995e-06,0.0004330213275807182,-0.12451171875,-0.01708984375,-0.14116853566031295,0.001972109750049522,0.0005390884269028216,-0.1416015625,,,,,,,,,,,
680,1392640,-0.0038910443040852745,29.83375663757324,4.247082233428955,0.003662754367124658,0.03427631361410022,0.4382263471682866,-0.7229957580566406,5.514089584350586,0.6142578125,0.00022479743999999997,0.007493248,-0.0033971972297877073,0.9966117739677429,5,30,False,0.005268455948680639,463.68334109082826,1840.7049520331202,370.3286839457869,78.11801656719763,629.0958239640167,4,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.25,2.25,1.5,1.5,0.0,0.0,0.0,0.25,0.25,377.5,-87.47795805179692,0.0019593761677469956,4.165657477624499e-05,0.0002935567570574449,0.0009888130183566268,9.359347544607433e-05,3.0621558266830107e-07,-0.00037523673796613366,-0.1318359375,-0.03173828125,-0.16394945211931145,0.0017074759854657957,0.0010827127093853695,-0.16357421875,,,,,,,,,,,
681,1394688,-0.002096767791469271,25.828056716918944,4.248255888621013,0.002946943592275958,0.02560899465655287,0.41008597364028293,-0.592861533164978,4.962790012359619,0.8727213541666666,0.00022468684799999998,0.0074895616,-0.002224771771579981,0.9977788925170898,5,30,False,0.005885738413780928,463.78975788931,1843.6926431838947,370.81417271884857,78.22543687820144,629.0958239640167,7,0.0,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.0,1.8571428571428572,0.5714285714285714,2.7142857142857144,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,382.0,-67.62722341023196,0.003630643712313031,6.212547666522433e-05,0.0005258617526939791,0.0004883486806661272,2.4763992188277196e-05,1.519392176740908e-06,0.0016522753293202186,-0.126953125,-0.04638671875,-0.17168756305528632,0.003166907436284276,0.0005146320650311453,-0.17333984375,,,,,,,,,,,
682,1396736,-0.0039016054273815826,29.1083740234375,4.251033210754395,0.004072501028562373,0.04386224103315423,0.43753404120604195,-0.2278584986925125,5.486971378326416,0.8294270833333334,0.000224576256,0.0074858751999999995,-0.0016444798093289137,0.998357892036438,5,30,False,0.006941388826817274,463.9030287151586,1846.583916846619,371.3563635549508,78.33615780220134,629.0958239640167,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,523.0,-76.98902078184165,0.001686014702642069,4.4123796240747026e-05,0.00019356473960030485,0.0013351775393707216,1.3390334778547175e-05,4.714119095861058e-06,-0.0008167082448267138,-0.126953125,-0.0146484375,-0.14241826437518057,0.0015365737592825113,0.0013532819932451298,-0.1416015625,,,,,,,,,,,
683,1398784,-0.0044835064637785155,36.595703125,4.252033917109172,0.003885287766106954,0.041920913604553786,0.39198077966769534,-0.7974521517753601,5.971485614776611,0.8782552083333334,0.00022446566399999998,0.007482188799999999,-0.0018222782528027892,0.998182475566864,5,30,False,0.008732929825782776,464.0483828506006,1849.3529064707254,371.8226888888312,78.4419890101999,629.0958239640167,6,0.0,0.16666666666666666,0.0,0.5,0.5,0.0,0.6666666666666666,1.0,2.1666666666666665,1.3333333333333333,1.3333333333333333,0.0,0.5,0.0,0.0,0.5,460.6666666666667,-65.62728250902346,0.0026854107194367316,6.557814910135296e-05,0.0003638649182375886,0.0017915426397914352,0.00010580665796334219,1.1279950085096857e-05,-0.0005215053088249988,-0.146484375,-0.03662109375,-0.18362697275347273,0.002387123950300496,0.0019086292478398743,-0.18310546875,,,,,,,,,,,
684,1400832,-0.005900581842191362,19.7906192779541,4.252807505925497,0.005321959942328171,0.06601298595778644,0.39560638666152953,0.0815071314573288,4.857763290405273,0.71630859375,0.000224355072,0.0074785024,-0.0004002177156507969,0.9996000528335571,5,30,False,0.009090559557080269,464.2788240578337,1851.5724611867045,372.2927006967511,78.55147947619844,629.0958239640167,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,600.0,-66.3409480461487,0.0018505842110698723,2.477430400624203e-05,0.00048630045822406487,0.0013974400969800627,2.396330878734129e-06,4.2603862624446265e-06,-0.0010150387801672878,-0.126953125,-0.00244140625,-0.1304095661079714,0.0013890580568520494,0.0014040968141212414,-0.12939453125,60,0.0,0.016666666666666666,0.7833333333333333,1.0,2.3833333333333333,1.1666666666666667,1.1666666666666667,0.0,0.7166666666666667,0.7166666666666667
685,1402880,-0.0031848065399875244,39.50613842010498,4.256650908788045,0.003628884727096929,0.03830630777714153,0.35921585857868193,-0.7419995665550232,5.473198413848877,0.79248046875,0.00022424448,0.0074748160000000004,-2.884536297642626e-05,0.9999711513519287,5,30,False,0.00651631411164999,456.2943488410394,1854.4704460537469,372.9012092185876,78.65963978820946,682.6070114780159,9,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.4444444444444444,2.2222222222222223,1.2222222222222223,1.2222222222222223,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,423.44444444444446,-78.3806195693251,0.0038805151057204057,2.9020884124930646e-05,0.0005910555081953817,0.0003526347359004145,7.808031158404449e-05,1.6266776858842036e-07,0.0018876027487522151,-0.15625,-0.06591796875,-0.2202803598212313,0.0033184804816499547,0.0004308777152530474,-0.22216796875,,,,,,,,,,,
686,1404928,-0.003047573931204776,44.83689651489258,4.2561212857564295,0.003223912054643326,0.033251492655836046,0.39919780790805814,-1.2705187797546387,6.494654655456543,0.8447265625,0.00022413388799999998,0.007471129599999999,-0.0005660428432747722,0.9994343519210815,5,30,False,0.005527636501938105,456.4521069064387,1857.1142454275687,373.42932458057476,78.76895050919848,682.6070114780159,4,0.0,0.5,0.0,1.0,0.0,0.0,1.75,0.0,2.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,264.25,-92.31006278453697,0.0025338018392631056,4.689489287734716e-05,0.0006957908126707935,0.0006311623776143471,0.0001755946855903634,1.0276801534203628e-06,7.712115939284558e-05,-0.185546875,-0.0390625,-0.22453225097086715,0.0018849059194696594,0.0008077847433581309,-0.224609375,,,,,,,,,,,
687,1406976,-0.004686219454742968,35.60473861694336,4.2541397412618,0.004111231548659464,0.04692861040433248,0.42446854909261067,-1.467704176902771,5.868417263031006,0.6998697916666666,0.000224023296,0.0074674432,-0.0010793174151331186,0.9989222288131714,5,30,False,0.007380198687314987,456.6552637424243,1859.3877263716713,374.0173429336137,78.88446159318846,682.6070114780159,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,464.0,-74.62564898256915,0.0015219464766573765,2.3384254210057076e-05,0.0008674195709090782,0.0016284765729883827,4.767818148843084e-06,0.0,-0.0019553332554096414,-0.1708984375,-0.02197265625,-0.19482642540492634,0.0006779111599583554,0.0016332443911372257,-0.19287109375,,,,,,,,,,,
688,1409024,-0.0032178050256334244,9.570370960235596,4.253647486368815,0.0038797951657546007,0.04188169491632531,0.44666453699270886,1.3079462051391602,2.550976037979126,0.6891276041666666,0.000223912704,0.0074637568,-0.0014014889020472765,0.9986014366149902,5,30,False,0.00779528496786952,456.7778308460113,1862.1540710046247,374.6367926157691,78.99122022518713,682.6070114780159,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.5,1.0,1.5,1.5,1.5,0.0,0.5,0.0,0.0,0.6666666666666666,529.8333333333334,-62.19459816474174,0.002272021119722467,5.046936647667977e-05,0.00019946323511010888,0.0002569819486122338,1.949966112574364e-05,0.0,0.0008465456153317064,-0.0439453125,-0.01953125,-0.06263001351612729,0.002123027251089038,0.0002764816097379774,-0.0634765625,,,,,,,,,,,
689,1411072,-0.00389865241983595,15.521543025970459,4.2517724831899,0.004056998961313562,0.04347564149647951,0.4250635931889216,1.047739863395691,4.141645431518555,0.7859700520833334,0.00022380211199999998,0.0074600704,-0.001578446477651596,0.9984253644943237,5,30,False,0.007133904378861189,456.9269777015947,1864.7917388635396,375.223393031687,79.09660980319313,682.6070114780159,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,-44.58177388581106,0.0019924520606764418,2.0566034998559246e-05,0.0003675470975323947,0.0015840845290888694,0.0,2.140441959230799e-06,-0.0009407539989183533,-0.0732421875,-0.0048828125,-0.07906575210921574,0.0016454709981426063,0.0015862249710481002,-0.078125,,,,,,,,,,,
690,1413120,-0.0033653449073123435,13.622384929656983,4.251739168167115,0.004940577197826812,0.05766622023656964,0.3748716170589129,0.7581996321678162,3.3205227851867676,0.8331705729166666,0.00022369152,0.007456384,-0.0021572590339928865,0.9978469610214233,5,30,False,0.00757572753354907,457.05132270058516,1867.5907981795317,375.8018504875072,79.20933927819715,682.6070114780159,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,571.3333333333334,-60.540782651918256,0.001602514279738898,6.917455636790137e-05,0.0002599674222434345,0.0010069111344440385,1.5851562812141395e-05,6.0562573080957804e-06,-0.0006170975449322214,-0.0390625,-0.0146484375,-0.05432803530231922,0.001411721413863365,0.0010288189545642756,-0.0537109375,,,,,,,,,,,
691,1415168,-0.003175057106030484,6.7454290866851805,4.250296258926392,0.004476381584281915,0.05308636523938427,0.41947374095519385,0.8079635500907898,2.6441586017608643,0.9010416666666666,0.000223580928,0.0074526976000000005,-0.002196426736190915,0.9978090524673462,5,30,False,0.007652547676116228,457.1615220704176,1870.476713007607,376.3902957513783,79.3171822472068,682.6070114780159,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,-15.178678522261293,0.0019405693197995788,7.45375140558946e-05,0.00030871805761290005,0.0001238943323292759,4.319897604699555e-05,1.4143140694082568e-05,0.0005251522991329693,-0.03173828125,-0.009765625,-0.040978752084299686,0.0017063887762425733,0.00018123644907035402,-0.04150390625,,,,,,,,,,,
692,1417216,-0.004208296133826176,26.494779777526855,4.250634050369262,0.0036762259468570294,0.03664999880517523,0.35626747012138366,0.05951779708266258,5.182055473327637,0.857421875,0.00022347033599999999,0.007449011199999999,-0.0018315332708880305,0.9981714487075806,5,30,False,0.006225325167179108,457.26494985904714,1873.3574527614692,377.0221750174387,79.4233984772145,682.6070114780159,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,548.6666666666666,-53.218566232969664,0.002487277824798184,4.116223275085762e-05,0.0004253301075660687,0.0010910931028004778,1.1225430987860108e-05,4.702447711224522e-06,-3.911035094006365e-06,-0.078125,-0.0146484375,-0.09277734913581526,0.002103109949982973,0.0011070209814995624,-0.0927734375,,,,,,,,,,,
693,1419264,-0.004322559131833259,12.753146743774414,4.250685103734335,0.0035567265816818534,0.036530766046295564,0.4350128710269928,-0.2530985474586487,3.867426872253418,0.7488606770833334,0.00022335974399999997,0.0074453248,-0.0023046587593853474,0.9976993799209595,5,30,False,0.0062489896081388,457.4040136919093,1876.068172027546,377.58632059839147,79.53131359121471,682.6070114780159,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.5,0.25,0.25,0.0,0.25,0.0,0.25,1.0,600.0,-28.8508689441648,0.0022786201907365466,3.300991897475271e-05,0.0006460490538415797,0.0005646838527404822,6.861001479552264e-05,7.3128183761261845e-06,2.4974346445105766e-05,-0.0830078125,-0.009765625,-0.09274845779327734,0.0016655810558697196,0.0006406066859121311,-0.0927734375,,,,,,,,,,,
694,1421312,-0.004357876267749816,19.592162704467775,4.249044243494669,0.003632655230487421,0.03717697599592308,0.41037950019041697,-0.5015741586685181,4.3925676345825195,0.724609375,0.00022324915199999998,0.0074416384,-0.003019174560904503,0.9969867467880249,5,30,False,0.007581945508718491,457.5520668954344,1878.6757733684644,378.1911979824072,79.63718361922656,682.6070114780159,4,0.0,0.25,0.0,0.5,0.5,0.0,1.25,0.75,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,550.75,-67.45102085735516,0.0021864263228508207,0.00011416318700607775,0.00030156496127276,0.0006627541256684147,0.00014416257203310294,1.6687758971456468e-05,0.0001754200822006169,-0.107421875,-0.0244140625,-0.1316605155727757,0.0019990245485841385,0.0008236044566729741,-0.1318359375,,,,,,,,,,,
695,1423360,-0.004171727120410651,14.538509464263916,4.245691474278768,0.003798232687287804,0.0407214283477515,0.44797915518283843,0.07522068172693253,3.7841761112213135,0.7107747395833334,0.00022313856,0.007437952,-0.004313051700592041,0.9956986308097839,5,30,False,0.008744537830352783,457.6762393406678,1881.4589611285483,378.78750110622786,79.74088581821707,682.6070114780159,4,0.0,0.0,0.0,0.25,0.75,0.0,0.75,1.0,2.5,1.25,1.25,0.0,0.0,0.0,0.0,0.75,592.0,-61.07415638053173,0.0023126211260660057,2.623460713735426e-05,0.0003065896823919445,0.0009739529976107164,0.0,1.17475377336973e-06,5.713829374087709e-05,-0.05859375,-0.01708984375,-0.07562645285237579,0.0020322660508114154,0.0009751277513840861,-0.07568359375,,,,,,,,,,,
696,1425408,-0.003838110587093979,19.056863212585448,4.246159903208414,0.004514115998595347,0.0506190169059361,0.39100953191518784,-0.026470771059393883,3.9883623123168945,0.8683268229166666,0.00022302796799999997,0.0074342656,-0.0024629090912640095,0.9975447058677673,5,30,False,0.008972158655524254,457.7968155169696,1884.2420479774592,379.39363474724814,79.85041192821518,682.6070114780159,4,0.0,0.0,0.0,0.25,0.75,0.0,1.0,1.25,2.25,0.75,0.75,0.0,0.25,0.0,0.0,0.75,580.75,-51.41252818009886,0.0029544314650138404,5.09217357413938e-05,0.000509525016852308,0.0012545560836456776,5.9569554136117836e-05,0.0,0.00018170254543292685,-0.087890625,-0.01708984375,-0.10479876570707347,0.002495828183902926,0.0013141256377817954,-0.10498046875,,,,,,,,,,,
697,1427456,-0.004987284801124285,34.372518157958986,4.252099291483561,0.0042383238256443224,0.050422594463452694,0.3821297109127045,0.060666054487228394,5.549890518188477,0.7654622395833334,0.00022291737599999998,0.0074305792,-0.0007525492692366242,0.9992480278015137,5,30,False,0.007078476715832949,457.8959715474362,1887.1480073815474,380.01719580529607,79.95992457521788,682.6070114780159,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,428.6666666666667,-69.70966769512522,0.001688648068125076,0.00011560503630647645,0.00024615063569388695,0.0006710733636581256,0.00015487313202156017,6.838240828699327e-06,-0.00027468226143412267,-0.08056640625,-0.02197265625,-0.10281374456839387,0.0015581024687376654,0.0008327847365083851,-0.1025390625,,,,,,,,,,,
698,1429504,-0.0046236404489415385,26.03813819885254,4.255487012863159,0.003820517791070982,0.0416674698702991,0.4622483084599177,-0.817621648311615,4.7355828285217285,0.8370768229166666,0.000222806784,0.0074268927999999994,-0.0004561523674055934,0.9995441436767578,5,30,False,0.0065945954993367195,458.0178687560635,1889.9441835776815,380.60141907431534,80.06087688621483,682.6070114780159,5,0.0,0.2,0.0,0.4,0.6,0.2,0.8,1.0,2.8,1.2,1.2,0.0,0.0,0.0,0.0,0.6,501.8,-58.921175055714755,0.0028608139073185157,3.5649905464896214e-05,0.0004917466120674119,0.0008538038949829872,0.0004395117963434947,0.0,0.00011140151428890022,-0.107421875,-0.02685546875,-0.1341659388464791,0.002404717200716,0.001293315691326482,-0.13427734375,,,,,,,,,,,
699,1431552,-0.003967249965838467,17.156878089904787,4.254763730367025,0.004593251192124926,0.0559980303204308,0.4231024573246638,0.3707176148891449,4.338252067565918,0.8400065104166666,0.00022269619199999998,0.0074232064,-0.0010201619006693363,0.9989814162254333,5,30,False,0.0074320584535598755,458.1189973899732,1892.8383868975943,381.2253948922007,80.17007717122033,682.6070114780159,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,447.6666666666667,-53.30496092951588,0.002131145057546746,6.419314957284428e-05,0.0004907447168243095,0.0008903347625734076,4.130800432614046e-11,0.0,-0.00018574132212734185,-0.0732421875,-0.0146484375,-0.0880763647668914,0.0017045934902952808,0.000890334803881412,-0.087890625,,,,,,,,,,,
700,1433600,-0.003955143782271383,32.28035659790039,4.251985232035319,0.004429197483720297,0.04686466517547767,0.4494064743320147,-0.4947722852230072,5.946127414703369,0.73876953125,0.0002225856,0.007419520000000001,-0.002362110884860158,0.9976422786712646,5,30,False,0.006956389173865318,458.22563007821304,1895.7004081717023,381.8454424903175,80.2745024782198,682.6070114780159,4,0.0,0.0,0.0,0.25,0.75,0.0,1.25,1.0,2.5,0.75,0.75,0.0,0.0,0.0,0.0,0.75,576.5,-56.4942594934291,0.0019851709097835624,5.068335316638084e-05,0.000444386966194088,0.000529147676966768,0.00010701956884936331,1.1613407583849211e-05,-5.6313361284310304e-05,-0.1318359375,-0.01708984375,-0.1489820938917319,0.0015914672967558552,0.0006477806533999805,-0.14892578125,,,,,,,,,,,
701,1435648,-0.0034646746818907557,19.391232681274413,4.250175682703654,0.004981580952327155,0.0604828790994361,0.46779708365599315,0.0646711215376854,4.2972540855407715,0.7918294270833334,0.000222475008,0.0074158335999999995,-0.0017081769183278084,0.9982941150665283,5,30,False,0.010846342891454697,458.3317466142621,1898.584789622677,382.4384581422346,80.3807312802237,682.6070114780159,5,0.0,0.2,0.0,0.6,0.4,0.0,1.4,0.8,2.6,0.8,0.8,0.0,0.0,0.0,0.0,0.4,439.2,-65.70358787680937,0.0027888501520010323,3.4027371903375125e-05,0.00039912101749324524,0.0009352622900307243,3.160191643560798e-05,1.3301964885137352e-06,0.000455562102388285,-0.0927734375,-0.0341796875,-0.12649755997694,0.002423756506411162,0.000968194402954846,-0.126953125,,,,,,,,,,,
702,1437696,-0.007435587868531002,23.83408041000366,4.253501240412394,0.00518511826452747,0.06520200569648296,0.35112639466921486,-0.0711272805929184,5.162621974945068,0.80029296875,0.00022236441599999998,0.0074121472,-0.0006460647564381361,0.9993545413017273,5,30,False,0.009254779666662216,458.43925247616653,1901.4128415237792,383.0785548072745,80.49470959922473,682.6070114780159,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,591.3333333333334,-50.09748919466191,0.002185916966482182,8.2844255804293e-05,0.0003488988404427573,0.0011038906270535165,6.6061380949999915e-06,1.3329871739742316e-06,-0.000191967382590974,-0.087890625,-0.0146484375,-0.10273102613655283,0.0019198623818437177,0.0011118297523224907,-0.1025390625,,,,,,,,,,,
703,1439744,-0.004454465135495411,36.80803451538086,4.256081628799438,0.004330477558174343,0.046907659899443385,0.374006683131059,-0.872264564037323,5.585966110229492,0.7683919270833334,0.000222253824,0.0074084608,0.0,1.0,5,30,False,0.007182323839515448,458.6028732751561,1903.8729474396823,383.7028993392887,80.60263796622166,682.6070114780159,7,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,2.0,1.8571428571428572,1.8571428571428572,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,509.7142857142857,-81.12702264906231,0.0029112705893794555,8.790259319635396e-05,0.0005018601190833749,0.0016514974941809896,7.782791593669361e-05,9.262095333362197e-06,-0.00024127443157340167,-0.17333984375,-0.04638671875,-0.21996783584512514,0.0024973130634924345,0.0017385875054510454,-0.2197265625,,,,,,,,,,,
704,1441792,-0.007110254908911884,19.200212478637695,4.256810919443766,0.005989154447754371,0.07442902413507303,0.42765931884447733,0.527178168296814,4.775289058685303,0.7423502604166666,0.000222143232,0.0074047743999999995,0.0,1.0,5,30,False,0.010340101085603237,458.75640801295384,1906.431587437648,384.30105090441066,80.71416253321513,682.6070114780159,2,0.0,0.5,0.0,0.5,0.5,0.0,1.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,375.0,-54.4896577597101,0.0014760936840616523,7.152778150576466e-05,0.0003936586408528342,0.00024416642741065166,1.611180648185273e-05,4.1330776738846e-06,-0.00011044850413099994,-0.09765625,-0.01220703125,-0.10997372899356606,0.0011539628247145828,0.000264411311566389,-0.10986328125,,,,,,,,,,,
705,1443840,-0.0013340147212147712,27.227173233032225,4.256539996465047,0.0030713062271833366,0.028156687086448074,0.45992378940184914,-0.5084282755851746,5.12877082824707,0.6861979166666666,0.00022203263999999998,0.007401088,-0.00029822575743310153,0.9997019171714783,5,30,False,0.005344600882381201,458.9687098093131,1908.7036841166118,384.7839283015055,80.83006927621318,682.6070114780159,6,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,1.1666666666666667,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,539.6666666666666,-56.49748359186689,0.002687909864391713,7.644326577370408e-06,0.00015450113464156312,0.0006407016324186665,1.0750560276107102e-05,0.0,0.0008896008494474472,-0.0830078125,-0.029296875,-0.11141508648525189,0.0025410530563275205,0.0006514521926947736,-0.1123046875,,,,,,,,,,,
706,1445888,-0.0035051349201239645,10.729338264465332,4.254908577601115,0.005203741962641366,0.06212417655624449,0.4657520964741707,-0.4148692786693573,3.515106439590454,0.7771809895833334,0.000221922048,0.007397401600000001,-0.0011354520684108138,0.9988654851913452,5,30,False,0.009356226772069931,459.0844184232609,1911.5405204206327,385.35491575054766,80.94332503121404,682.6070114780159,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,600.0,-55.03230034268199,0.001727948968136328,6.186649632144992e-05,0.0006561534271298797,1.6910307959167037e-05,7.675558955144712e-05,4.6246551888007303e-07,3.95336563769888e-05,-0.087890625,-0.00244140625,-0.09029249367404191,0.0011336620373278983,9.412836302949423e-05,-0.09033203125,,,,,,,,,,,
