update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
145,296960,-0.0028645124402828515,3.251081347465515,3.4682334899902343,0.0035093268724529485,0.03572287727923443,0.2798720841606458,-0.38148513436317444,1.8998088836669922,0.6988932291666666,572.5167778500185,369.8370337087181,63.28849736596749,18.568407685001148,54.199274972008425,7,0.0,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,1.4285714285714286,0.2857142857142857,2.142857142857143,1.0,0.2857142857142857,0.14285714285714285,416.14285714285717,-30.28357148602871
146,299008,-0.004389869963051751,1.5605294108390808,3.4705079952875773,0.004518375303115078,0.05228066429262981,0.29032839089632034,0.14587847888469696,1.329735517501831,0.71484375,573.3409510077747,372.07486035173497,63.686745722967316,18.679895340996154,54.199274972008425,5,0.0,0.2,0.2,0.6,0.2,0.0,1.8,0.6,2.0,0.4,0.2,0.2,342.4,-24.0
147,301056,-0.002610504200371603,2.015834152698517,3.4742639144261678,0.0036240579072982487,0.03928442291993027,0.28185618768135706,0.17763178050518036,1.3651682138442993,0.8230794270833334,573.950320268032,374.4675812837813,64.11527142494015,18.79296740599966,54.199274972008425,60,0.0,0.5,0.0,1.0,0.0,0.016666666666666666,2.1,0.7666666666666667,2.716666666666667,0.1,nan,0.7166666666666667,547.6833333333333,nan
148,303104,-0.0034781215431091065,2.879895544052124,3.4767905871073403,0.004310090509291816,0.04481100824971994,0.3004197413722674,0.4157699644565582,1.6382882595062256,0.78271484375,537.0857026467575,376.695352021743,64.54681352997432,18.90985091600305,91.13952155301376,4,0.0,0.0,0.0,0.5,0.5,0.0,1.25,0.5,1.75,1.0,0.25,0.5,478.25,-30.240625202888623
149,305152,-0.0038031840308879812,1.8970082640647887,3.4730567932128906,0.003986164399090695,0.04330036760463069,0.2789900307854017,-0.40757596492767334,1.4347593784332275,0.7522786458333334,537.5169101326511,379.36766310377425,64.99580948189396,19.060559064004337,91.13952155301376,4,0.0,0.0,0.0,0.75,0.25,0.0,1.5,0.25,2.5,1.25,0.0,0.25,423.0,-27.618125001550652
150,307200,-0.002833901297223444,1.326106357574463,3.4709121306737263,0.003283862727281909,0.03419311863059799,0.27287897318601606,-0.0011914215283468366,1.160575270652771,0.75927734375,537.077510736303,382.8815143808388,65.50789460391388,19.190594632003922,91.13952155301376,7,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,2.5714285714285716,0.0,2.5714285714285716,0.2857142857142857,0.14285714285714285,0.0,344.42857142857144,-33.72857157673155
151,309248,-0.0025753932228932777,3.8185656785964968,3.4734396298726398,0.0027382256201259883,0.02500705055038755,0.2658804471294085,-0.19231069087982178,1.9471737146377563,0.8819986979166666,536.8933884497624,386.0993558458067,66.03675888291036,19.344115826002962,91.13952155301376,8,0.0,0.5,0.0,0.875,0.125,0.0,2.125,0.125,2.125,0.625,0.125,0.125,338.875,-32.06406266737031
152,311296,-0.0023107525620919963,2.403109073638916,3.4733784437179565,0.002752900337866939,0.02707953347126022,0.27239806602398553,0.13447637856006622,1.5483803749084473,0.8255208333333334,536.9605111805911,389.13174594684824,66.5165229769409,19.479093045003538,91.13952155301376,4,0.0,0.0,0.0,1.0,0.0,0.0,1.75,0.0,1.5,1.25,0.0,0.0,362.0,-30.0
153,313344,-0.002051500463858247,1.6628831148147583,3.4744423071543378,0.003286681327567295,0.029252962061824896,0.2922903324166934,-0.12764570116996765,1.3617836236953735,0.78564453125,537.3106373772781,391.8173892468476,67.03767312993295,19.60731783900701,91.13952155301376,5,0.0,0.2,0.0,0.8,0.2,0.0,2.2,0.2,2.6,0.6,0.0,0.2,445.4,-28.280499997362494
154,315392,-0.00355522179355224,1.804960012435913,3.477355217933655,0.003002060420228377,0.025695202709175646,0.2686785519123077,-0.08190007507801056,1.4066143035888672,0.7412109375,537.9956588498411,394.2193941328951,67.48742538491206,19.73555518500507,91.13952155301376,4,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,343.5,-30.00562499987427
155,317440,-0.0045377400480598835,2.525096082687378,3.4827666838963824,0.003911868256414156,0.0422528116342922,0.30518533984820045,-0.2848334014415741,1.791024088859558,0.6682942708333334,538.6548870791795,396.62802560692217,67.93594456197025,19.86563934800506,91.13952155301376,4,0.0,0.5,0.0,1.0,0.0,0.0,2.25,0.0,2.0,0.75,0.0,0.0,488.0,-44.76625058497302
156,319488,-0.00456670462541903,1.6115513682365417,3.4879579544067383,0.0045266362433072325,0.051470115854560086,0.25561390767494835,0.20109914243221283,1.1645913124084473,0.7740885416666666,538.8930504333115,399.50791778396524,68.37771173992223,19.989786266007286,91.13952155301376,7,0.0,0.5714285714285714,0.0,0.7142857142857143,0.2857142857142857,0.0,2.0,0.42857142857142855,2.2857142857142856,0.42857142857142855,0.14285714285714285,0.2857142857142857,440.0,-31.278571631094174
157,321536,-0.0033873751885645713,1.8444170713424684,3.487509783109029,0.003105209693400658,0.028696338172691564,0.27105859816074374,0.6729944944381714,1.265892744064331,0.908203125,539.0901800006193,402.37293358500756,68.86784041295323,20.12792034600716,91.13952155301376,3,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,3.0,1.3333333333333333,0.0,0.0,352.3333333333333,-30.229444443248212
158,323584,-0.0052445150911808016,2.2965131521224977,3.4913091897964477,0.004392014837219153,0.049651207968903086,0.31709523548682533,0.02310968190431595,1.5312244892120361,0.7335611979166666,539.44523412579,405.09325733192964,69.32800637497712,20.261183765011083,91.13952155301376,4,0.0,0.25,0.0,0.5,0.5,0.0,1.75,0.5,1.5,0.75,0.0,0.5,504.5,-28.474999963189475
159,325632,-0.002533801319077611,1.181969118118286,3.4934393564860025,0.003789056902472243,0.03964615638833493,0.3323718160390854,0.3428541421890259,0.9802653789520264,0.8193359375,539.6670648307586,407.9618940898363,69.78432832699036,20.398892827011878,91.13952155301376,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3333333333333335,1.0,0.0,1.0,600.0,-25.542444494436495
160,327680,-0.003309985502467801,1.9627935528755187,3.495762912432353,0.003253501613043345,0.029729093502586085,0.2970217968026797,0.35211271047592163,1.3691736459732056,0.80419921875,539.9222535597253,410.7388569208706,70.27950214298471,20.541795689016,91.13952155301376,6,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,489.6666666666667,-30.135416694916785
161,329728,-0.003213935457946112,3.343908095359802,3.4941567818323773,0.00303745977650736,0.02651842302099491,0.2566623017191887,-0.022454094141721725,1.9484686851501465,0.8155924479166666,540.279373678155,413.4411607938964,70.75318009597686,20.674500116016134,91.13952155301376,2,0.0,0.5,0.0,0.5,0.5,0.0,2.0,1.0,2.0,0.0,0.0,0.5,414.5,-21.228750044945627
162,331776,-0.0053619420291700715,2.0731123208999636,3.495993971824646,0.004716822433083753,0.0538541440696766,0.31925012866655983,-0.24112887680530548,1.3895107507705688,0.6756184895833334,540.9074304792673,415.81756936886813,71.23310964385746,20.802085472016188,91.13952155301376,6,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,0.0,0.3333333333333333,511.1666666666667,-32.87194464417795
163,333824,-0.003619999475874162,1.6839490175247191,3.498226801554362,0.004300561037520301,0.04549327275405327,0.28567563990751904,0.15863215923309326,1.2885948419570923,0.806640625,541.0727849523128,418.72807336888945,71.70220274189342,20.931174274017394,91.13952155301376,4,0.0,0.0,0.0,0.75,0.25,0.0,1.5,0.25,1.75,0.5,0.75,0.25,444.5,-38.27500041620806
164,335872,-0.0037377206856035626,1.9333001613616942,3.496050723393758,0.0037764620914596723,0.03713646564477434,0.32745513568321866,0.3551235795021057,1.471734881401062,0.7882486979166666,541.2164598382365,421.6739719208199,72.16373400187149,21.064734428015072,91.13952155301376,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.0,0.3333333333333333,470.0,-26.949444339144975
165,337920,-0.0018796361905212204,3.6937803506851195,3.5001036405563353,0.00445567502872445,0.05141872242869188,0.29658373941977817,-0.11779357492923737,1.8035701513290405,0.8857421875,541.3388707140432,424.6819256218587,72.58219021883997,21.18886051701702,91.13952155301376,7,0.0,0.2857142857142857,0.0,0.5714285714285714,0.42857142857142855,0.0,1.1428571428571428,0.42857142857142855,2.857142857142857,1.0,0.42857142857142855,0.42857142857142855,440.7142857142857,-30.90523815607386
166,339968,-0.0035697244689799844,2.669110918045044,3.5066082239151,0.005481302929826911,0.0675038730337595,0.36376319626967113,0.2233722060918808,1.6829652786254883,0.7434895833333334,541.8163482328395,427.3101369848664,72.99162964672723,21.304179074017156,91.13952155301376,4,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.75,2.0,1.25,0.0,0.5,503.0,-28.355416813865304
167,342016,-0.0036451649386435745,2.525530219078064,3.5101642926534016,0.004438868739437011,0.04763036441678802,0.26061495691537856,0.1464713215827942,1.424731969833374,0.8859049479166666,542.1727682375334,430.0073930788931,73.45818736076762,21.424246186019445,91.13952155301376,4,0.0,0.5,0.0,0.75,0.25,0.25,2.5,0.25,2.75,0.25,0.0,0.25,514.75,-27.544583426089957
168,344064,-0.003688376080632831,2.382444369792938,3.514491669336955,0.004859903762645085,0.05518277793501814,0.3062892913818359,0.045884229242801666,1.5608326196670532,0.81494140625,542.7921400532724,432.4476923948823,73.87380282976665,21.5466205540215,91.13952155301376,3,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,360.0,-31.886666647158563
169,346112,-0.004440406679350417,2.744780707359314,3.5131597677866617,0.005344080001304974,0.06544882932212204,0.32637751499811807,0.023803269490599632,1.582648754119873,0.8595377604166666,543.2215867257062,435.0944540099881,74.29058760275802,21.665911558025982,91.13952155301376,7,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.8571428571428571,0.8571428571428571,2.2857142857142856,1.1428571428571428,0.14285714285714285,0.5714285714285714,503.7142857142857,-27.473095165964747
170,348160,-0.0044434229172717705,3.5506487131118774,3.513401166598002,0.004860577760428375,0.054315386433154346,0.3210310513774554,-0.31242117285728455,1.8894180059432983,0.8297526041666666,543.6519194963068,437.7423818530151,74.70039846375585,21.79427203402156,91.13952155301376,4,0.0,0.75,0.0,1.0,0.0,0.0,2.75,0.0,2.5,0.25,0.0,0.0,389.5,-38.36666685901582
171,350208,-0.0066068473116805155,3.507522463798523,3.518052832285563,0.00609990402083666,0.07656771061010659,0.2646934961279233,-0.290355384349823,1.7163251638412476,0.7887369791666666,544.0455556999917,440.46053329004644,75.07233295171318,21.92275061502005,91.13952155301376,5,0.0,0.6,0.0,1.0,0.0,0.0,2.2,0.0,2.4,0.6,0.2,0.0,419.0,-35.95750011820346
172,352256,-0.006823307279652606,3.5407572984695435,3.5260486602783203,0.006850309469774463,0.08938407332946857,0.3456471636891365,-0.26856306195259094,2.0149316787719727,0.7347005208333334,544.5720162319923,442.96637985009875,75.50676273064892,22.039179286017315,91.13952155301376,5,0.0,0.8,0.0,1.0,0.0,0.0,2.8,0.0,2.8,0.0,0.2,0.0,346.0,-30.041999999061225
173,354304,-0.0033622817369177937,2.2681021332740783,3.529178746541341,0.004047392762020792,0.04164500769693404,0.28235583355029426,0.22088010609149933,1.458709955215454,0.82763671875,544.8541236259372,445.7881679160637,75.91222096263664,22.15310567801498,91.13952155301376,6,0.0,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,2.1666666666666665,0.16666666666666666,2.5,0.5,0.16666666666666666,0.16666666666666666,430.0,-28.860416644796107
174,356352,-0.0033403771347366275,2.8993111848831177,3.5327979882558185,0.003695747026341447,0.04072535717083762,0.2962078993519147,0.184177428483963,1.762583613395691,0.8974609375,545.2112363454579,448.46582577408844,76.34955818850722,22.288212405015656,91.13952155301376,4,0.0,0.75,0.0,0.75,0.25,0.0,2.5,0.25,2.0,0.25,0.0,0.25,339.25,-27.679166669026017
175,358400,-0.004441425021893034,3.2960851430892943,3.539884893099467,0.004652118971442824,0.053206320017731436,0.329033554593722,-0.22392168641090393,1.9654455184936523,0.7080078125,545.960119845201,450.7121004000146,76.76073942554649,22.40504379401682,91.13952155301376,5,0.0,0.2,0.0,1.0,0.0,0.0,2.0,0.0,2.8,0.4,0.6,0.0,454.8,-32.389000022783875
176,360448,-0.003327977443890025,3.9314244747161866,3.548063373565674,0.0038010079912616955,0.04309650952927768,0.3045745184024175,-0.15171831846237183,1.994954228401184,0.8077799479166666,546.4513022738663,453.2458848899332,77.17010623747774,22.5262956800143,91.13952155301376,7,0.0,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,0.0,1.5714285714285714,0.14285714285714285,2.2857142857142856,0.5714285714285714,0.7142857142857143,0.14285714285714285,388.0,-30.568809551053814
177,362496,-0.005526425906767448,5.271713304519653,3.553870407740275,0.004966885526236309,0.05488593938450018,0.29408396035432816,-0.3324119746685028,2.482983350753784,0.72900390625,547.119264006553,455.5870212029695,77.55861129246478,22.65789938801754,91.13952155301376,4,0.0,0.5,0.0,0.75,0.25,0.0,2.25,0.25,2.0,0.5,0.0,0.25,393.25,-28.062500022351742
178,364544,-0.003297269344329834,1.6006691217422486,3.5560558557510378,0.0044407859893728545,0.051291821307192245,0.3254968603452047,0.27956607937812805,1.2485331296920776,0.6809895833333334,547.6250659894615,458.08277653692494,77.99320732129854,22.775571477017365,91.13952155301376,4,0.0,0.25,0.0,1.0,0.0,0.0,1.75,0.0,2.5,0.75,0.5,0.0,385.75,-37.31000019074418
179,366592,-0.0042002375276448825,2.4240073204040526,3.558313417434692,0.004901757171940214,0.055848375583688416,0.3062419796983401,0.21081918478012085,1.5684579610824585,0.7784830729166666,547.9774907101607,460.7060566498694,78.4559262612238,22.913819594017696,91.13952155301376,6,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.1666666666666665,0.0,2.0,0.16666666666666666,0.6666666666666666,0.0,402.6666666666667,-36.48083358320097
180,368640,-0.004325142304878682,3.12851505279541,3.563971455891927,0.004155497218731757,0.04412142694927752,0.3122493286927541,-0.049426548182964325,1.814547061920166,0.77197265625,548.389196014777,463.3032873048287,78.88108975422074,23.035947966018284,91.13952155301376,6,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,2.0,0.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,350.1666666666667,-31.56750001463418
181,370688,-0.004384335716410229,4.179514288902283,3.56740558942159,0.004567103006244927,0.052262977262338,0.3264925301074982,-0.4317501187324524,2.242175817489624,0.7102864583333334,548.952062097428,465.7452081267402,79.28031191826449,23.15591993801354,91.13952155301376,5,0.0,0.4,0.0,0.8,0.2,0.0,2.4,0.2,2.4,0.2,0.2,0.2,421.6,-34.88800024632364
182,372736,-0.0030673655991752943,2.708033871650696,3.571539878845215,0.0044018743061479204,0.04611585326492786,0.28818094631036123,0.18477971851825714,1.666941523551941,0.89892578125,549.5359963485237,468.1262731167517,79.70137927915493,23.2746982410099,91.13952155301376,7,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0,0.0,2.0,0.2857142857142857,1.7142857142857142,0.0,0.7142857142857143,0.0,308.14285714285717,-28.373095203457133
183,374784,-0.003724890702869743,3.3078759908676147,3.573966550827026,0.004508627509755027,0.05115320574647437,0.29274377375841143,-0.04549041762948036,1.947027564048767,0.826171875,550.4078270088448,470.1490684146629,80.14056611916749,23.383459900011076,91.13952155301376,4,0.0,0.75,0.0,1.0,0.0,0.0,2.75,0.0,1.5,0.25,0.0,0.0,410.5,-31.466666692402214
184,376832,-0.003950265818275511,2.6810102462768555,3.5772645791371662,0.003815996437364581,0.044169341664140424,0.27920294006665547,0.3525809347629547,1.5591835975646973,0.85205078125,550.8008955596775,472.73972813364526,80.57326040110638,23.509769639007573,91.13952155301376,5,0.0,0.2,0.0,0.6,0.4,0.0,1.6,0.6,1.8,0.4,0.4,0.4,473.6,-29.999500079546124
185,378880,-0.0050721403832236925,3.151743507385254,3.5845000902811686,0.004812290592339097,0.05938988242608805,0.3222222452362378,-0.1441705822944641,1.946244478225708,0.7197265625,551.4215059373404,475.0502655736782,80.99380554421805,23.628569673004677,91.13952155301376,5,0.0,0.2,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.4,0.6,0.0,392.2,-34.27400015778839
186,380928,-0.003933229051472154,4.427103519439697,3.592802961667379,0.004121862287441521,0.046933004426925135,0.30128532350063325,-0.29827478528022766,2.2793374061584473,0.7688802083333334,551.8738947528238,477.5621337176635,81.41938813427987,23.745572101004655,91.13952155301376,8,0.0,0.375,0.0,0.875,0.125,0.0,2.125,0.125,2.375,0.125,0.625,0.125,334.875,-34.39906266477192
187,382976,-0.004510586685501039,4.457852745056153,3.5994359254837036,0.005228623139778201,0.061790369699398676,0.30045057038466133,-0.143219992518425,2.1664047241210938,0.8662109375,552.0830486286011,480.37998643154424,81.84316696126189,23.866931283999293,91.13952155301376,6,0.0,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,1.8333333333333333,0.3333333333333333,2.1666666666666665,0.0,0.8333333333333334,0.16666666666666666,314.1666666666667,-30.48819447355345
188,385024,-0.004007630371173339,2.246725082397461,3.6012330770492555,0.005175859386132972,0.06451670330328246,0.3278483659029007,0.11322563886642456,1.4814289808273315,0.77490234375,552.4465197443725,482.9810796116217,82.29438305924123,23.979496503998234,91.13952155301376,5,0.0,0.6,0.0,1.0,0.0,0.0,2.6,0.0,2.8,0.2,0.2,0.0,386.2,-35.211999961920085
189,387072,-0.0028050442657937915,2.0683883666992187,3.604035170873006,0.0032384022536986043,0.03129708985021959,0.3276021008690198,0.03543800860643387,1.51402747631073,0.81005859375,552.7453780134208,485.6931458736217,82.69971053823974,24.093099155994423,91.13952155301376,5,0.0,0.8,0.0,1.0,0.0,0.0,2.8,0.0,2.8,0.0,0.2,0.0,347.0,-31.382500052638353
190,389120,-0.004430568959893814,2.4135554313659666,3.6139445463816324,0.004028609141336995,0.040863068487184746,0.3191963454087575,0.0643758550286293,1.628387212753296,0.7991536458333334,553.1274297272496,488.25869549962226,83.14676156916539,24.212964041995292,91.13952155301376,7,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,358.42857142857144,-33.24154774252592
191,391168,-0.003496480321822067,3.120927619934082,3.620093067487081,0.004309338393278683,0.04612250842231636,0.32737275063991544,0.10281291604042053,1.833737850189209,0.7859700520833334,553.5713033371056,490.77124561862,83.57609407321434,24.32747774899326,91.13952155301376,4,0.0,0.5,0.0,0.75,0.25,0.0,2.25,0.25,2.0,0.5,0.0,0.25,409.0,-28.84541671385523
192,393216,-0.004316546026772509,2.452633237838745,3.6222184101740518,0.004902660286227341,0.0590892432606779,0.32273284445206324,0.33583974838256836,1.543992280960083,0.7913411458333334,553.9605761722639,493.3812155376945,83.96452083421173,24.44591754299472,91.13952155301376,6,0.0,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,2.5,0.16666666666666666,2.3333333333333335,0.0,0.3333333333333333,0.16666666666666666,381.1666666666667,-28.459444447420537
193,395264,-0.004198120668297634,2.5816577434539796,3.625340795516968,0.006282615147453422,0.08067685139055053,0.3633208011587461,0.046069104224443436,1.7074880599975586,0.80126953125,554.5702968241201,495.7231316226025,84.3402124441418,24.56184353599383,91.13952155301376,5,0.0,0.8,0.0,1.0,0.0,0.0,2.8,0.0,2.2,0.2,0.0,0.0,357.8,-30.061499999463557
194,397312,-0.0047410218045115474,2.857564115524292,3.634474436442057,0.0061536141473366055,0.07909819181077182,0.3386911407113075,0.25216278433799744,1.7291291952133179,0.7867838541666666,555.0975970380459,498.0797110215717,84.7561767951047,24.71839176199137,91.13952155301376,6,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,2.6666666666666665,0.0,2.1666666666666665,0.16666666666666666,0.16666666666666666,0.0,405.6666666666667,-32.53833340248093
195,399360,-0.005144302351012205,2.409579944610596,3.6377342621485393,0.004960343967448354,0.056717782250295085,0.33446139593919116,0.29898950457572937,1.5201826095581055,0.87109375,555.6008538636426,500.50443545860617,85.17061523907614,24.839924709995103,91.13952155301376,4,0.0,0.25,0.0,1.0,0.0,0.0,1.75,0.0,2.75,1.0,0.25,0.0,414.5,-32.096249990398064
196,401408,-0.0025104902063806853,4.106065273284912,3.643315076828003,0.0026233901993245935,0.023294515162706374,0.3681506877144178,-0.25680652260780334,2.118008613586426,0.8790690104166666,555.7513963345965,503.3726053146602,85.58299656404415,24.962910775997443,91.13952155301376,60,0.0,0.8333333333333334,0.0,1.0,0.0,0.05,2.5833333333333335,0.13333333333333333,2.8,0.0,nan,0.11666666666666667,363.8,nan
197,403456,-0.002895444274569551,3.040447306632996,3.650527826944987,0.004090430293594083,0.042591128242202105,0.3034346863627434,-0.07050973922014236,1.7803213596343994,0.8583984375,532.298671212722,506.3450909306557,86.03443901305582,25.092219785998168,123.14483553201717,9,0.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0,0.0,2.4444444444444446,0.2222222222222222,2.5555555555555554,0.1111111111111111,0.2222222222222222,0.0,279.44444444444446,-27.828703705324894
198,405504,-0.004709240356654239,3.2459894180297852,3.6542204221089682,0.004734768193733169,0.05128195602834846,0.3145950357119242,-0.3628033697605133,1.8396745920181274,0.8935546875,532.5833301064991,509.149341990691,86.46309550411388,25.208465528994566,123.14483553201717,6,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.6666666666666665,0.0,0.0,0.0,292.1666666666667,-32.07111108582467
199,407552,-0.0036890333615398657,2.8657288789749145,3.6599428176879885,0.004282227716550354,0.04788477656741937,0.32531307339668275,-0.003569294698536396,1.7725212574005127,0.7732747395833334,533.0741579222683,511.6919692187075,86.85372235615068,25.328917825994722,123.14483553201717,7,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,2.7142857142857144,0.0,2.4285714285714284,0.0,0.2857142857142857,0.0,323.0,-30.375476196275226
200,409600,-0.0032800608547404408,2.915987324714661,3.671615227063497,0.006618058501055798,0.0838593168494602,0.43388968805472056,-0.18877291679382324,1.7343146800994873,0.8308919270833334,533.3038248251091,514.5429736616425,87.30068140313233,25.45666986699507,123.14483553201717,5,0.0,0.4,0.0,1.0,0.0,0.0,2.4,0.0,2.4,0.0,0.6,0.0,330.4,-33.9441666321829
201,411648,-0.0034019773728990307,3.6220603704452516,3.6810082038243612,0.0041967446088678655,0.048183739526818196,0.32715156575043997,0.06739423424005508,1.9715955257415771,0.8035481770833334,533.6023622351781,517.285800835678,87.73916108618869,25.58473598699493,123.14483553201717,9,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.0,0.0,2.0,0.4444444444444444,2.2222222222222223,0.2222222222222222,0.3333333333333333,0.0,301.1111111111111,-28.288148207796944
202,413696,-0.004823281204638382,2.9324915170669557,3.691497000058492,0.0048476363708094454,0.05158934146165848,0.32970293710629145,0.2925187349319458,1.8293954133987427,0.75634765625,534.0448765218631,519.7839173026587,88.21925308518985,25.726538028990035,123.14483553201717,2,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,354.5,-33.53374991589226
203,415744,-0.002551569533534348,2.052867221832275,3.6985952377319338,0.003379060993356077,0.029960011419219276,0.2978264023860296,0.1309317648410797,1.4250342845916748,0.79345703125,534.4628933476914,522.2512452406008,88.7242423542848,25.885680416991818,123.14483553201717,7,0.0,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,0.0,2.2857142857142856,0.14285714285714285,2.2857142857142856,0.14285714285714285,0.42857142857142855,0.14285714285714285,430.7142857142857,-30.498333347761736
204,417792,-0.002792774340681111,3.9857890129089357,3.702949611345927,0.003419569969204073,0.031576573588730145,0.3114808176954587,-0.21188175678253174,2.1415157318115234,0.8046875,534.8767359788441,524.839480177623,89.14633491927088,26.00920581699029,123.14483553201717,8,0.0,0.75,0.0,1.0,0.0,0.0,2.75,0.0,2.125,0.125,0.125,0.0,334.875,-30.028124999371357
205,419840,-0.0028570065357295484,2.7894307374954224,3.7056956847508746,0.0034626628084049463,0.031607970125818,0.25294621884822843,-0.13750383257865906,1.7781347036361694,0.7978515625,535.2853161556391,527.3882166406329,89.60473337218718,26.147506062989123,123.14483553201717,5,0.0,0.6,0.0,1.0,0.0,0.0,2.6,0.0,2.2,0.0,0.4,0.0,306.4,-30.858500030171125
206,421888,-0.0026420307403896004,1.4731998920440674,3.7139623085657756,0.0033075122186066045,0.030370841493519644,0.3084126522143682,0.577379584312439,1.181516408920288,0.7454427083333334,535.894974286073,529.6842916536334,90.04315156912344,26.26563407998765,123.14483553201717,2,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.0,2.5,0.0,0.5,0.0,415.0,-30.131249997066334
207,423936,-0.0036502592760371045,2.366449546813965,3.7224290053049724,0.004186400364496584,0.04509872874089827,0.3252444535493851,-0.2826410233974457,1.6164216995239258,0.7496744791666666,536.4421746671877,532.0719915486043,90.45908147613954,26.392878586986626,123.14483553201717,7,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,2.142857142857143,0.0,2.2857142857142856,0.42857142857142855,0.42857142857142855,0.0,421.7142857142857,-31.541666717534618
208,425984,-0.00332207185565494,3.3083581209182737,3.7288066148757935,0.004120667502054337,0.0467908463285615,0.31776900788148243,-0.13702449202537537,1.7535696029663086,0.8611653645833334,536.8436269041321,534.6459684195943,90.8912057990965,26.516778860983322,123.14483553201717,9,0.0,0.7777777777777778,0.0,0.8888888888888888,0.1111111111111111,0.0,2.7777777777777777,0.1111111111111111,2.2222222222222223,0.0,0.1111111111111111,0.1111111111111111,294.1111111111111,-29.87000003239761
209,428032,-0.003207823579820494,3.1091089248657227,3.7351038455963135,0.005019226878756637,0.05728365029208362,0.3186841080586115,-0.009273003786802292,1.8241628408432007,0.8297526041666666,537.0902922277571,537.4006961465711,91.3702383880518,26.63971911898261,123.14483553201717,7,0.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,0.0,2.0,0.5714285714285714,1.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,232.57142857142858,-24.414285719394684
210,430080,-0.004601446372301628,2.0435665130615233,3.743761690457662,0.005860083272086623,0.07414949239076425,0.3199677561720212,0.07493697851896286,1.4883012771606445,0.8134765625,537.5576605213639,539.8930022866116,91.7925890290935,26.761159775982378,123.14483553201717,5,0.0,0.8,0.0,1.0,0.0,0.0,2.6,0.0,3.0,0.4,0.0,0.0,397.0,-35.70950006060302
211,432128,-0.00352040973957628,2.6323672771453857,3.756096132596334,0.004411198206529926,0.048271800049891074,0.2867770458261172,0.09524513781070709,1.7286779880523682,0.7884114583333334,537.9673208565512,542.4628493115815,92.21437155405147,26.882314159978705,123.14483553201717,6,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0,2.0,0.16666666666666666,1.6666666666666667,0.5,0.3333333333333333,0.0,362.3333333333333,-28.36083333271866
