update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
2142,4386816,-0.003025385387203035,17.76940498352051,7.020972029368083,0.026591589270780484,0.05212376810765515,0.18361447701851527,-0.4521566331386566,3.8301053047180176,0.7779947916666666,390.00042386283576,7649.761236121514,985.6964704098718,266.76733910701296,2098.589100688041,-53.54915030122587,nan,nan,5,0.0,0.4,0.0,0.4,0.6,0.0,2.0,1.0,3.0,0.0,0.0,0.6,541.6,-53.54915030122587
2143,4388864,-0.003310755206621252,14.94588108062744,7.023848501841227,0.05272549056292822,0.03742363373748958,0.18340914472937583,-0.48876073956489563,3.8438963890075684,0.79052734375,390.04546636003147,7653.0143080996495,986.1472817888498,266.8842852420057,2098.589100688041,-55.270098747248994,nan,nan,2,0.0,0.5,0.0,0.5,0.5,0.0,2.0,1.0,2.0,0.0,0.0,0.5,575.5,-55.270098747248994
2144,4390912,0.00044227616551021737,34.12066917419433,7.022171719868978,0.13795605220172244,0.037219019350595774,0.18870331843694052,-1.4629817008972168,5.116518497467041,0.7356770833333334,390.092602183035,7656.210370093613,986.5718070816292,267.0107508219953,2098.589100688041,-73.83500598875357,nan,nan,7,0.0,0.42857142857142855,0.0,0.7142857142857143,0.2857142857142857,0.0,2.4285714285714284,0.2857142857142857,2.4285714285714284,0.0,0.2857142857142857,0.2857142857142857,483.85714285714283,-73.83500598875357
2145,4392960,0.10140571864515853,30.625896072387697,7.022608200709025,0.03501764068496414,0.039921244614136715,1.0835904027024905,-1.4575579166412354,4.9898152351379395,0.7005208333333334,390.13831817561476,7659.427795556578,987.0173273396722,267.14131629398616,2098.589100688041,-82.13109314485082,nan,nan,5,0.0,0.8,0.0,1.0,0.0,0.0,2.8,0.0,2.8,0.0,0.2,0.0,401.2,-82.13109314485082
2146,4395008,-0.0010379071851881843,23.639779472351073,7.024317185084025,0.024757340488334497,0.03042106793727726,0.17378854776422184,-0.7078579068183899,4.361306667327881,0.7652994791666666,390.17124671610514,7663.033409006617,987.4632982885742,267.24973643998965,2098.589100688041,-75.29400001504727,nan,nan,5,0.0,0.6,0.0,0.8,0.2,0.0,2.6,0.2,2.0,0.0,0.2,0.2,422.0,-75.29400001504727
2147,4397056,0.0018601156460742155,42.3403356552124,7.032632637023926,0.015197682097398987,0.019176830739403763,0.174293648203214,-1.1050997972488403,5.977694511413574,0.8269856770833334,390.19991637937113,7666.732055002489,987.9246285535264,267.3680515809974,2098.589100688041,-75.25394635260697,nan,nan,6,0.0,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,2.8333333333333335,0.16666666666666666,2.6666666666666665,0.0,0.0,0.16666666666666666,352.1666666666667,-75.25394635260697
2148,4399104,-0.001848363947647158,21.36141185760498,7.034089056650798,0.027025948429945858,0.014385347010102124,0.15609905769427618,-0.18998341262340546,4.178241729736328,0.85205078125,390.22908786150595,7670.405985509409,988.3761319544938,267.5037572500005,2098.589100688041,-69.90508425803273,nan,nan,3,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,3.0,0.0,0.0,0.3333333333333333,430.6666666666667,-69.90508425803273
2149,4401152,-9.3739672350542e-05,28.524868392944335,7.036647510528565,0.01771949422545731,0.008631025526362161,0.18017841254671416,-0.54349285364151,4.503495216369629,0.7646484375,390.2799055014574,7673.52484276655,988.7802203374522,267.6217506000103,2098.589100688041,-69.86388181659277,nan,nan,60,0.0,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,2.85,0.1,2.8666666666666667,0.016666666666666666,nan,0.08333333333333333,229.58333333333334,nan
2150,4403200,-0.0008022592885633154,35.91694450378418,7.036464595794678,0.06732924275080829,0.04529947442933917,0.17517433514197667,-0.9213139414787292,5.228926658630371,0.8147786458333334,389.3316933269244,7676.999946123484,989.2384151444639,267.7431547629967,2127.106242911046,-82.61271418668427,nan,nan,6,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,2.6666666666666665,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,374.6666666666667,-82.61271418668427
2151,4405248,0.007034420439352592,40.80775756835938,7.033459250132243,0.008602441071222227,0.036953836757068835,0.1964700775841872,-1.262790560722351,5.926755905151367,0.8466796875,389.35158611974464,7680.947443585421,989.7090612923566,267.86390102699806,2127.106242911046,-80.89599113214499,nan,nan,5,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.6,0.0,0.0,0.0,308.6,-80.89599113214499
2152,4407296,0.0010101495063281618,32.675899505615234,7.032623847325643,1.1779336397225657,0.018236465410639842,0.18281900261839232,-0.5527561902999878,5.362656593322754,0.7605794270833334,389.3836219709781,7684.559682938358,990.1554226374064,267.98534970299806,2127.106242911046,-76.05207480529978,nan,nan,7,0.0,0.8571428571428571,0.0,0.8571428571428571,0.14285714285714285,0.0,2.857142857142857,0.14285714285714285,3.0,0.0,0.0,0.14285714285714285,370.85714285714283,-76.05207480529978
2153,4409344,0.0004525855508594153,36.67160491943359,7.027261718114217,0.012277718844901149,0.008708150576179225,0.1712534797688325,-1.0095402002334595,5.834286689758301,0.7615559895833334,389.41451516474274,7688.1835675954935,990.6189690865649,268.1052638550027,2127.106242911046,-81.58843718905908,nan,nan,7,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,0.0,0.14285714285714285,0.0,297.85714285714283,-81.58843718905908
2154,4411392,0.028959848149679602,41.74234275817871,7.0221883455912275,0.03429717960146566,0.02054510898112009,0.4165616845091184,-1.5784571170806885,5.998366355895996,0.8269856770833334,389.43887718170123,7692.021463232493,991.0686938405634,268.22583609200956,2127.106242911046,-81.30864663226332,nan,nan,7,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.5714285714285716,0.0,0.14285714285714285,0.0,272.42857142857144,-81.30864663226332
2155,4413440,-0.0005635383946355432,37.6968276977539,7.013779656092326,0.044410950232607625,0.011879171539718906,0.1926326130827268,-0.7899274826049805,5.891817569732666,0.822265625,389.46326601956264,7695.8133422875835,991.5385008236117,268.3514910810045,2127.106242911046,-81.23628269472248,nan,nan,9,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,2.888888888888889,0.0,2.888888888888889,0.0,0.1111111111111111,0.0,293.3333333333333,-81.23628269472248
2156,4415488,0.003717163352606197,34.17327117919922,7.007636197408041,0.0253445835551247,0.02070813565514982,0.19766916384299596,-0.9637200832366943,5.739471912384033,0.7978515625,389.494324579916,7699.44270002858,992.001807401648,268.4620905460033,2127.106242911046,-81.9507535029157,nan,nan,7,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,2.7142857142857144,0.0,2.4285714285714284,0.0,0.2857142857142857,0.0,264.85714285714283,-81.9507535029157
2157,4417536,0.06684077523726349,51.31812629699707,6.99824678103129,0.08220170762700339,0.044889722717925906,0.8954528659582138,-2.2383575439453125,6.81374979019165,0.8232421875,389.5292537157108,7702.9282267537055,992.464932568495,268.5874969340075,2127.106242911046,-81.55629715252446,nan,nan,9,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,2.7777777777777777,0.0,2.5555555555555554,0.0,0.2222222222222222,0.0,236.0,-81.55629715252446
2158,4419584,-0.0018970922770677134,29.122220993041992,6.993773190180461,0.043609206607410064,0.0531938346568495,0.18713635553916294,-0.6466124057769775,5.369500160217285,0.7200520833333334,389.56371787115046,7706.474599972513,992.8922319304766,268.71458342901315,2127.106242911046,-81.73085254171247,nan,nan,8,0.0,0.75,0.0,1.0,0.0,0.0,2.75,0.0,2.75,0.0,0.25,0.0,236.0,-81.73085254171247
2159,4421632,-0.0006895515757302443,29.924835014343262,6.996153068542481,0.007206357247196138,0.03765003474739691,0.17711106091737747,0.003722171764820814,5.563278675079346,0.79638671875,389.6013242322285,7709.906610487567,993.3573519354177,268.82667808902625,2127.106242911046,-81.99095139535893,nan,nan,7,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,2.7142857142857144,0.0,2.7142857142857144,0.0,0.2857142857142857,0.0,255.71428571428572,-81.99095139535893
2160,4423680,0.0012808697686220209,32.53537826538086,6.995033089319865,0.046881419959633304,0.04408716938147942,0.1896858053902785,-0.6400943398475647,5.59467077255249,0.8434244791666666,389.6283353937043,7713.665467866245,993.7973917793206,268.94122163101565,2127.106242911046,-81.08278959659219,nan,nan,10,0.0,0.9,0.0,1.0,0.0,0.0,2.9,0.0,2.5,0.0,0.1,0.0,259.7,-81.08278959659219
2161,4425728,0.0021823760548916955,36.57423706054688,6.995667123794556,0.029920807884385187,0.03141750696425637,0.17208675021926562,-0.4747314453125,6.2793989181518555,0.8333333333333334,389.6524398408034,7717.445227272139,994.283036433415,269.0631946500216,2127.106242911046,-81.06630146566386,nan,nan,8,0.0,0.875,0.0,1.0,0.0,0.0,2.875,0.0,2.875,0.0,0.125,0.0,253.625,-81.06630146566386
2162,4427776,0.013100951430775847,25.20666217803955,7.000280459721883,0.015209034644067287,0.06932551686962446,0.24107064182559648,0.19343595206737518,5.108239650726318,0.853515625,389.6747413734253,7721.338679029024,994.7202428122619,269.1831762190268,2127.106242911046,-80.31528940387398,nan,nan,8,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,239.125,-80.31528940387398
2163,4429824,0.0002184621097209553,25.96904411315918,7.005833371480306,0.027807847321188697,0.009463473013602198,0.16581863661607107,0.24625959992408752,5.095836162567139,0.83544921875,389.6970816055213,7725.188234579924,995.1962837822866,269.3034951550362,2127.106242911046,-74.5778662510614,nan,nan,6,0.0,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,2.8333333333333335,0.16666666666666666,3.0,0.0,0.0,0.16666666666666666,302.1666666666667,-74.5778662510614
2164,4431872,0.0006802096342047055,28.454669189453124,7.014589277903239,0.016070308124956984,0.02106859997535745,0.1674521302183469,-1.1384553909301758,5.575301170349121,0.7957356770833334,389.7262600609191,7728.846886409912,995.6635069032127,269.4192746130284,2127.106242911046,-72.57153996165081,nan,nan,7,0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,0.0,2.5714285714285716,0.2857142857142857,2.5714285714285716,0.0,0.14285714285714285,0.0,244.57142857142858,-72.57153996165081
2165,4433920,0.004491413241097083,15.27730588912964,7.012775977452596,0.12980585923748247,0.009205956531999012,0.18554932152231535,1.1872502565383911,3.6008408069610596,0.7615559895833334,389.75764587480614,7732.47427318999,996.0945683361861,269.5354225100309,2127.106242911046,-83.48489305086026,nan,nan,6,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.0,2.5,0.0,0.5,0.0,334.6666666666667,-83.48489305086026
2166,4435968,0.0025320368721925965,20.253793716430664,7.00646284421285,0.02028120281174779,0.056996450681860246,0.16914791241288185,1.15689218044281,4.692570686340332,0.8260091145833334,389.7945550393593,7735.9376282791345,996.546944286245,269.65363147103926,2127.106242911046,-80.72461304041462,nan,nan,4,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,295.0,-80.72461304041462
2167,4438016,0.00616212363820523,22.97036838531494,7.000068553288778,0.013323215537820943,0.00706410612910986,0.20179049720366796,1.6489707231521606,4.653337001800537,0.8154296875,389.8346900249076,7739.306826545246,997.0046999601254,269.77061536803376,2127.106242911046,-53.46386617984026,nan,nan,5,0.0,0.2,0.0,0.4,0.6,0.0,1.8,1.0,2.0,0.0,0.2,0.6,541.4,-53.46386617984026
2168,4440064,-0.0021318780723959207,18.320666694641112,6.9973974068959555,0.009374486979989645,0.01911767254738758,0.1772253654897213,0.6233365535736084,4.0598063468933105,0.7451171875,389.89099173414286,7742.242080055134,997.4248527622185,269.88857076704153,2127.106242911046,-70.37348492279943,nan,nan,4,0.0,0.5,0.0,0.75,0.25,0.0,2.0,0.5,2.0,0.0,0.5,0.25,473.25,-70.37348492279943
2169,4442112,0.003891325800213963,11.341596794128417,7.000032186508179,0.046713049712222225,0.01171878029514725,0.18681737606724103,1.0041626691818237,3.118276834487915,0.744140625,389.9502293162318,7745.099564756092,997.8501142119858,269.99920407604077,2127.106242911046,-66.08012269697792,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,528.0,-66.08012269697792
2170,4444160,0.00015237339345427852,15.659278202056885,6.999894603093465,0.008848410260300928,0.04179080117028207,0.16998923073212305,0.6164832711219788,3.634805202484131,0.8107096354166666,389.9981039128423,7748.272412203893,998.2757826038505,270.11767042204156,2127.106242911046,-70.47668833913508,nan,nan,4,0.0,0.25,0.0,0.75,0.25,0.0,2.0,0.5,2.0,0.0,0.5,0.25,544.25,-70.47668833913508
2171,4446208,0.007420064151907961,12.717754936218261,6.994817940394084,0.01183435095299501,0.020618730721374354,0.23454215601086617,0.6995329260826111,3.2893104553222656,0.7833658854166666,390.0623409103277,7750.9635078028805,998.6977057737895,270.24147924305,2127.106242911046,-40.326573609643674,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.0,0.0,1.0,600.0,-40.326573609643674
2172,4448256,0.002486783445056062,16.870478248596193,6.980478302637736,0.022137261434302977,0.028703377419151365,0.18789173712333043,0.3063246011734009,3.6963884830474854,0.7508138020833334,390.11320284237183,7754.039878170894,999.1196703287933,270.3712985800521,2127.106242911046,-68.9327848197081,nan,nan,6,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,2.1666666666666665,0.5,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,560.8333333333334,-68.9327848197081
2173,4450304,-0.001563085137361971,14.104725074768066,6.972131681442261,0.01934510979432768,0.032998330402188004,0.17808684607346853,0.9422702789306641,3.4605982303619385,0.9391276041666666,390.1484113130361,7757.572268026808,999.5727307467096,270.4857110970479,2127.106242911046,-83.78850198918371,nan,nan,1,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,476.0,-83.78850198918371
2174,4452352,0.0012602020132665833,5.170655608177185,6.967592636744182,0.007185826313798316,0.008451934445959826,0.1581572599709034,1.5574299097061157,1.9238282442092896,0.9637044270833334,390.1845271415817,7761.064447175784,1000.0205736655844,270.6034106410516,2127.106242911046,-39.125831926736886,nan,nan,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0.6666666666666666,555.6666666666666,-39.125831926736886
2175,4454400,0.0011747376139586172,7.791781711578369,6.96418867111206,0.009898935755093893,0.022579201264306903,0.1602346581717332,1.1052207946777344,2.859077215194702,0.9612630208333334,390.21502951338135,7764.6974734717805,1000.4809077205646,270.72223469405435,2127.106242911046,-16.33374046943921,nan,nan,6,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.3333333333333333,2.5,1.5,0.0,0.16666666666666666,0.8333333333333334,510.6666666666667,-16.33374046943921
2176,4456448,0.021682379563571885,11.374531078338624,6.964276393254598,0.08398296351903506,0.021779778483323752,0.32950617124636966,0.853346586227417,3.461754083633423,0.92431640625,390.24372946636095,7768.442661019813,1000.898800995572,270.84039016405586,2127.106242911046,-31.518356658565608,nan,nan,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,2.0,2.3333333333333335,0.0,0.0,0.6666666666666666,570.3333333333334,-31.518356658565608
2177,4458496,-0.0005440131140251954,10.404552268981934,6.962965567906697,0.0035064554773271083,0.01643913916001717,0.15853411902983983,0.5640360713005066,3.3359293937683105,0.8631184895833334,390.2796419241946,7771.9148073748365,1001.3714720745847,270.95898526805104,2127.106242911046,-28.17412076852574,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,2.0,2.25,0.0,0.25,1.0,600.0,-28.17412076852574
2178,4460544,0.00483542534445102,6.105469274520874,6.963681697845459,0.027715629750552275,0.013204347582844396,0.195926483720541,0.613895833492279,2.6483469009399414,0.8341471354166666,390.3275205817932,7775.063039544926,1001.8136577846963,271.07846416404936,2127.106242911046,-22.458489517542603,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.25,2.25,0.0,0.25,1.0,600.0,-22.458489517542603
2179,4462592,0.009203830958964924,1.5090469062328338,6.961712392171224,0.029104991727217568,0.03044786295698335,0.2095462776720524,1.1213973760604858,1.227810025215149,0.8819986979166666,390.3594618309285,7778.637856594723,1002.2800373926366,271.19236849504523,2127.106242911046,-22.35998225556735,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,1.0,600.0,-22.35998225556735
2180,4464640,-0.0017476000784275433,15.948019409179688,6.961106506983439,0.02721839120555766,0.016290643229149283,0.1488898364206155,-0.3337395489215851,4.133760929107666,0.9376627604166666,390.38093480536713,7782.543011591828,1002.7261409335988,271.3284030850482,2127.106242911046,-28.77434306987834,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,1.5,0.0,0.5,1.0,600.0,-28.77434306987834
2181,4466688,0.008481199321492265,2.786678671836853,6.9622896353403725,0.02222120517011111,0.05419322649637858,0.2251031517982483,0.8493492007255554,1.6520131826400757,0.8790690104166666,390.4038023317155,7786.428953468931,1003.1736136305335,271.44046251804684,2127.106242911046,-26.659071362479153,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.3333333333333335,0.0,0.0,1.0,600.0,-26.659071362479153
2182,4468736,0.002107299454898263,8.448544645309449,6.9596144994099935,0.02985994080081582,0.0491741681471467,0.17544565324982006,0.7347108125686646,2.1870226860046387,0.9488932291666666,390.42478754450116,7790.354241865891,1003.6237337556886,271.5563043040456,2127.106242911046,-33.06381834632566,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.5,2.0,2.5,0.0,0.5,0.75,593.75,-33.06381834632566
2183,4470784,0.021142878829656788,5.140032339096069,6.962685060501099,0.019982345941631743,0.08093596287071705,0.3835462304453055,0.5741089582443237,2.3920164108276367,0.9853515625,390.4500955700736,7794.180739575037,1004.0524817746409,271.67320460805786,2127.106242911046,-11.231186031831385,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-11.231186031831385
2184,4472832,0.014446638809749857,4.515396523475647,6.964024575551351,0.024388739622857734,0.014816557592712342,0.2616658608118693,0.6064703464508057,2.196622371673584,0.90673828125,390.4824212929221,7797.833225121925,1004.4515156535272,271.78932266306947,2127.106242911046,-16.16727786773265,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,2.5,0.0,0.0,1.0,600.0,-16.16727786773265
2185,4474880,-0.002621721872128546,12.441904163360595,6.9638731479644775,0.007471500984199035,0.016359992092475295,0.16674978261192638,-0.32602062821388245,3.0524485111236572,0.87890625,390.5122148935715,7801.535524359875,1004.8692487104781,271.9086646840733,2127.106242911046,-41.275899430460186,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,1.25,1.5,1.75,0.0,0.25,0.75,587.0,-41.275899430460186
2186,4476928,-0.0011878355639055372,6.45948805809021,6.966322628657023,0.022902238571744723,0.027868242018545666,0.15063622718056044,-0.18009068071842194,2.5695459842681885,0.8583984375,390.5387323166852,7805.288073972944,1005.328054372505,272.0246755620756,2127.106242911046,-41.36934475229888,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,1.0,600.0,-41.36934475229888
2187,4478976,0.014851595657334352,14.223120307922363,6.966660181681315,0.015381746040657163,0.023893591947853565,0.25355148253341514,-0.3694276809692383,4.0595479011535645,0.8395182291666666,390.5655079697605,7808.952990186881,1005.8356966295323,272.17161121008394,2127.106242911046,-29.350184951096406,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.0,3.0,0.0,0.6666666666666666,1.0,600.0,-29.350184951096406
2188,4481024,0.007422837723667423,5.5357551097869875,6.966031185785929,0.0134227580546091,0.048485085112042726,0.20502755517760912,-0.07505309581756592,2.4778473377227783,0.9661458333333334,390.5972773168961,7812.556106929871,1006.2919085635731,272.2942349480727,2127.106242911046,-26.205358123772992,nan,nan,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,2.0,2.0,0.0,0.3333333333333333,0.6666666666666666,425.0,-26.205358123772992
2189,4483072,-0.003039045088614027,11.998464012145996,6.968924697240194,0.032897234919558586,0.043337838739777604,0.17221613079309464,-0.45859265327453613,3.6554481983184814,0.8414713541666666,390.6501681557024,7815.564506197785,1006.7106980824828,272.40806045607314,2127.106242911046,-16.098382396965917,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,2.5,0.0,0.0,1.0,600.0,-16.098382396965917
2190,4485120,-0.000148484258291622,7.619090890884399,6.976161273320516,0.08940440056030638,0.019087458044911423,0.1626543343067169,0.28177186846733093,2.271801471710205,0.8338216145833334,390.7048650386827,7818.522087911784,1007.1332970234434,272.5219653060776,2127.106242911046,-54.44493359921353,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.75,1.25,1.25,0.75,0.25,0.75,599.25,-54.44493359921353
2191,4487168,0.0012697375554125757,4.562230253219605,6.984000142415365,0.011896132118999958,0.019296188233420254,0.15687131186326345,0.371300607919693,2.1133837699890137,0.9070638020833334,390.7440125363764,7821.900031610785,1007.5761439583657,272.6516426910821,2127.106242911046,-23.047798084155147,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.25,1.5,0.0,0.5,1.0,600.0,-23.047798084155147
2192,4489216,0.007067227953424056,0.3994890585541725,6.989409144719442,0.05210454796518509,0.028706197875241438,0.19456576357285182,0.6136727929115295,0.568824291229248,0.9583333333333334,390.7641789076394,7825.83925875173,1008.0229991735614,272.77720721808146,2127.106242911046,-5.448381002645571,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.448381002645571
2193,4491264,0.0023551278301359464,1.8303298830986023,6.988434139887492,0.02000083135984217,0.03104785322211683,0.16475929270188014,0.376324325799942,1.4345195293426514,0.9388020833333334,390.78823889417885,7829.679218536621,1008.465911666477,272.8962856470753,2127.106242911046,-16.637178299112293,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.5,2.25,0.0,0.25,1.0,600.0,-16.637178299112293
2194,4493312,-0.0001167550488996009,1.5754935622215271,6.985269037882487,0.009137254578915115,0.023936700681224464,0.1745636189977328,0.29532918334007263,1.288496494293213,0.97509765625,390.81099880939206,7833.508084329573,1008.9503471222924,273.0142844930815,2127.106242911046,-6.474813626422474,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-6.474813626422474
2195,4495360,-0.0010998112886833648,1.637522077560425,6.984157133102417,0.0313302535796538,0.03841701420024037,0.15864378834764162,-0.052134186029434204,1.338352084159851,0.9853515625,390.8387505293471,7837.196997113584,1009.4275179243341,273.1335591940733,2127.106242911046,-12.307121503345721,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.0,0.0,1.0,600.0,-12.307121503345721
2196,4497408,0.0061302240918545674,0.16542734429240227,6.983080148696899,0.019109470793046056,0.029714992657924693,0.1818088303009669,0.12787605822086334,0.501089334487915,0.9879557291666666,390.8580520708703,7841.146814329681,1009.8908219204386,273.25014081307745,2127.106242911046,-10.429020817942728,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,2.5,0.0,0.0,1.0,600.0,-10.429020817942728
2197,4499456,-0.001925858820322901,5.881811618804932,6.979375171661377,0.013607800860578815,0.02143726913879315,0.15578027218580245,-0.27047526836395264,2.4951024055480957,0.98095703125,390.87889541730766,7845.0317171067145,1010.3642246842719,273.382258191079,2127.106242911046,-13.363254162426074,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,2.0,0.25,0.0,1.0,600.0,-13.363254162426074
2198,4501504,-0.0016162514259728292,6.3880799293518065,6.980812279383342,0.0199936272460036,0.029507929521302382,0.1851601170996825,-0.38106769323349,2.629843235015869,0.8121744791666666,390.91796770666997,7848.426203078721,1010.7927682973459,273.51266830507666,2127.106242911046,-19.36370312330837,nan,nan,60,0.0,0.0,0.0,0.0,1.0,0.016666666666666666,0.95,1.2833333333333334,2.3666666666666667,0.5166666666666667,nan,0.8,557.6,nan
2199,4503552,-0.0016943355459564677,11.135777902603149,6.980574035644532,0.006092430072021671,0.015508633619174362,0.16397281636794409,-0.28309527039527893,2.925302028656006,0.8780924479166666,388.88900480889936,7852.252192977743,1011.2956074513713,273.6308656630863,2187.845445359053,-31.425042033824866,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,0.75,2.0,2.25,0.0,0.25,0.75,595.5,-31.425042033824866
2200,4505600,4.634047557677453e-05,0.7942649453878403,6.980979998906453,0.020318423201873277,0.03093750320064525,0.18048181682825087,0.6599763631820679,0.5423126220703125,0.8689778645833334,388.9136243561665,7856.056871269626,1011.7606088453686,273.74533262908517,2187.845445359053,-22.0173056208655,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.25,2.75,0.0,0.25,1.0,600.0,-22.0173056208655
2201,4507648,-0.002105669078203694,6.221062850952149,6.979851007461548,0.02291176461149007,0.04020476366082827,0.1507823223869006,0.01277200412005186,2.263059139251709,0.90673828125,388.93661555056127,7859.90052763556,1012.2485530233316,273.8640365140891,2187.845445359053,-15.800278667848033,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,2.0,0.0,0.0,1.0,600.0,-15.800278667848033
2202,4509696,-0.0013549911032896488,6.870566034317017,6.983728377024333,0.015652014939890553,0.030053326161578298,0.1732405439019203,-0.30352550745010376,2.6833598613739014,0.9306640625,388.9547830079293,7863.924612832445,1012.6816384193153,273.9845136390795,2187.845445359053,-21.18494051554656,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.0,0.3333333333333333,1.0,600.0,-21.18494051554656
2203,4511744,0.024369312597749136,5.857976388931275,6.98338680267334,0.013868769124383108,0.04160014060325921,0.43722812285025914,-0.07750802487134933,2.689915657043457,0.8274739583333334,388.9846757611508,7867.578926619419,1013.1458655114038,274.10143615608104,2187.845445359053,-11.177019504331838,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-11.177019504331838
2204,4513792,-0.001035999731781582,17.74129476547241,6.979028177261353,0.050281988515052944,0.018748786700113367,0.16737473333875338,-0.5084207057952881,3.8898093700408936,0.8606770833333334,389.01666626021614,7871.202271499424,1013.5642676395437,274.22396336408565,2187.845445359053,-53.038123025040115,nan,nan,5,0.0,0.0,0.0,0.2,0.8,0.0,0.8,1.2,2.2,0.6,0.4,0.8,559.6,-53.038123025040115
