update,env_steps,active_side,block_index,red_policy_loss,red_entropy,red_approx_kl,red_clip_fraction,red_grad_norm,red_advantage_mean,red_advantage_std,red_advantage_nonzero_rate,red_value_loss,red_critic_grad_norm,blue_policy_loss,blue_entropy,blue_approx_kl,blue_clip_fraction,blue_grad_norm,blue_advantage_mean,blue_advantage_std,blue_advantage_nonzero_rate,blue_value_loss,blue_critic_grad_norm,opponent_source_side,opponent_generation,opponent_is_latest,opponent_history_size,active_generation_before,active_generation_after,red_mean_episode_return,blue_mean_episode_return,mean_episode_length,red_outcome_win_rate,blue_outcome_win_rate,draw_rate,non_draw_rate,red_kill_rate,blue_kill_rate,combat_decisive_rate,red_boundary_loss_rate,blue_boundary_loss_rate,boundary_rate,altitude_boundary_rate,xy_boundary_rate,collision_rate,mutual_kill_rate,max_steps_rate,scenario_tail_chase_count,scenario_offset_head_on_count,scenario_crossing_count,tail_rear_red_count,tail_rear_blue_count,red_within_4000_rate,red_attack_distance_entry_rate,red_ata_gate_rate,red_aa_gate_rate,red_distance_and_ata_entry_rate,red_distance_and_aa_entry_rate,red_ata_and_aa_entry_rate,red_full_attack_envelope_entry_rate,red_yaw_rate_saturation_rate,red_pitch_rate_saturation_rate,red_acceleration_saturation_rate,red_nx_saturation_rate,red_nz_saturation_rate,red_phi_saturation_rate,red_acceleration_tracking_mae,red_acceleration_tracking_p95,red_pitch_rate_tracking_mae,red_pitch_rate_tracking_p95,red_yaw_rate_tracking_mae,red_yaw_rate_tracking_p95,red_action_yaw_mean,red_action_yaw_std,red_action_pitch_mean,red_action_pitch_std,red_action_speed_mean,red_action_speed_std,blue_within_4000_rate,blue_attack_distance_entry_rate,blue_ata_gate_rate,blue_aa_gate_rate,blue_distance_and_ata_entry_rate,blue_distance_and_aa_entry_rate,blue_ata_and_aa_entry_rate,blue_full_attack_envelope_entry_rate,blue_yaw_rate_saturation_rate,blue_pitch_rate_saturation_rate,blue_acceleration_saturation_rate,blue_nx_saturation_rate,blue_nz_saturation_rate,blue_phi_saturation_rate,blue_acceleration_tracking_mae,blue_acceleration_tracking_p95,blue_pitch_rate_tracking_mae,blue_pitch_rate_tracking_p95,blue_yaw_rate_tracking_mae,blue_yaw_rate_tracking_p95,blue_action_yaw_mean,blue_action_yaw_std,blue_action_pitch_mean,blue_action_pitch_std,blue_action_speed_mean,blue_action_speed_std,eval_red_outcome_win_rate,eval_blue_outcome_win_rate,eval_draw_rate,eval_non_draw_rate,eval_red_kill_rate,eval_blue_kill_rate,eval_combat_decisive_rate,eval_red_boundary_loss_rate,eval_blue_boundary_loss_rate,eval_boundary_rate,eval_altitude_boundary_rate,eval_xy_boundary_rate,eval_collision_rate,eval_mutual_kill_rate,eval_max_steps_rate,eval_mean_episode_length,eval_bilateral_kill_rate,eval_kill_imbalance,eval_red_within_4000_rate,eval_red_attack_distance_entry_rate,eval_red_ata_gate_rate,eval_red_aa_gate_rate,eval_red_distance_and_ata_entry_rate,eval_red_distance_and_aa_entry_rate,eval_red_ata_and_aa_entry_rate,eval_red_full_attack_envelope_entry_rate,eval_red_attack_to_kill_conversion_rate,eval_red_mean_minimum_distance,eval_red_mean_minimum_combined_violation,eval_blue_within_4000_rate,eval_blue_attack_distance_entry_rate,eval_blue_ata_gate_rate,eval_blue_aa_gate_rate,eval_blue_distance_and_ata_entry_rate,eval_blue_distance_and_aa_entry_rate,eval_blue_ata_and_aa_entry_rate,eval_blue_full_attack_envelope_entry_rate,eval_blue_attack_to_kill_conversion_rate,eval_blue_mean_minimum_distance,eval_blue_mean_minimum_combined_violation
124,957344,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0014953522710129618,3.013507306575775,0.003099910529999761,0.031982421875,0.1582520093768835,-3.725290298461914e-09,1.0000001192092896,1.0,0.46582163125276566,0.15259744971990585,red,5,True,6,4,,-1.1225263211925172,-3.17394741928499,537.421052631579,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.42105263157894735,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.0,0.0,0.0,0.5789473684210527,904,904,904,452,452,1.0,0.7368421052631579,0.8421052631578947,1.0,0.631578947368421,0.7368421052631579,0.3684210526315789,0.0,0.89794921875,0.699951171875,0.625244140625,0.23046875,0.9908447265625,0.0,0.4383808012194721,3.193730255309339,0.13943399000683473,0.20834857239109497,0.1924187090418893,0.2500101815006037,-0.30746716421122855,0.49464500108642273,0.24799314718008603,0.48714560483645725,0.14116149358906682,0.5217308793425124,1.0,0.7368421052631579,0.6842105263157895,1.0,0.2631578947368421,0.7368421052631579,0.15789473684210525,0.05263157894736842,0.8690185546875,0.681396484375,0.5509033203125,0.2491455078125,0.97314453125,0.0,0.5252123415338332,3.263237286131919,0.10913678807232507,0.1869672769660388,0.14973345359690243,0.21099921426346133,0.00779302630071399,0.5203386813511702,0.1584464493126383,0.48981099436418973,-0.10284676185780839,0.5280583933040868,0.4,0.5333333333333333,0.06666666666666667,0.9333333333333333,0.2222222222222222,0.03333333333333333,0.25555555555555554,0.5,0.17777777777777778,0.6777777777777778,0.6777777777777778,0.0,0.022222222222222223,0.0,0.044444444444444446,240.88888888888889,0.03333333333333333,0.18888888888888888,1.0,0.7222222222222222,0.8333333333333334,0.9777777777777777,0.6333333333333333,0.6333333333333333,0.3888888888888889,0.2222222222222222,1.0,603.1290301905773,0.37684372149114564,1.0,0.7222222222222222,0.8222222222222222,0.7555555555555555,0.35555555555555557,0.4777777777777778,0.18888888888888888,0.03333333333333333,1.0,603.1290301905773,0.4221286983241007
125,965536,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022306255996227264,3.01880202293396,0.004136819649284007,0.0480224609375,0.16588229797780513,3.725290298461914e-09,0.9999999403953552,1.0,0.19597920626401902,0.1292401622980833,red,5,True,6,4,,-1.638888923347824,-3.8472222892774477,538.1111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,907,907,907,454,453,1.0,0.7777777777777778,0.7777777777777778,1.0,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.0,0.8994140625,0.7152099609375,0.618408203125,0.2406005859375,0.9947509765625,0.0,0.41730288221924905,2.780322487570187,0.14305426183339928,0.207546586026044,0.2006379634310363,0.2474820727137359,-0.2886206310597714,0.49645204631837814,0.20779942158107545,0.49502854925476564,0.14055400079617897,0.5158697489523113,1.0,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.0,0.8720703125,0.690185546875,0.4375,0.2454833984375,0.973388671875,0.0,0.5353113424630971,3.1670932656357955,0.10476463635295111,0.18388738629766638,0.13889757782150355,0.207820888580546,0.0437587968651485,0.5159844664764739,0.19189166398543023,0.48439447193452395,-0.1979830400193805,0.5104425160189511,0.45555555555555555,0.4777777777777778,0.06666666666666667,0.9333333333333333,0.2111111111111111,0.05555555555555555,0.26666666666666666,0.4222222222222222,0.24444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.011111111111111112,0.0,0.05555555555555555,250.87777777777777,0.05555555555555555,0.15555555555555556,1.0,0.7222222222222222,0.8333333333333334,0.9888888888888889,0.6333333333333333,0.6444444444444445,0.37777777777777777,0.2111111111111111,1.0,628.3519641900388,0.3678805386334848,1.0,0.7222222222222222,0.9333333333333333,0.7777777777777778,0.36666666666666664,0.5,0.3,0.05555555555555555,1.0,628.3519641900388,0.4713797729396562
126,973728,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015223507769405841,3.0238476037979125,0.0027365920606825965,0.023095703125,0.16861966997385025,0.0,1.0,1.0,0.41836870908737184,0.12275626920163632,red,5,True,6,4,,0.26636362266303465,-3.0163636655885386,553.9545454545455,0.22727272727272727,0.045454545454545456,0.7272727272727273,0.2727272727272727,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.0,0.0,0.0,0.7272727272727273,915,914,914,458,457,1.0,0.7727272727272727,0.8636363636363636,1.0,0.7272727272727273,0.7727272727272727,0.2727272727272727,0.045454545454545456,0.89013671875,0.7357177734375,0.599853515625,0.2115478515625,0.9930419921875,0.0,0.27480686245587366,1.8009044773571412,0.14523717190468513,0.21014267615286442,0.19870308237536682,0.25299547937304345,-0.27570617108236206,0.49845616609553917,0.24481819341121636,0.49336891418454165,0.11160649290011548,0.5268322081257478,1.0,0.7727272727272727,0.6363636363636364,0.9545454545454546,0.22727272727272727,0.7272727272727273,0.13636363636363635,0.0,0.872802734375,0.68701171875,0.4658203125,0.20166015625,0.9708251953125,0.0,0.46230361528424785,3.4059886118376967,0.10736536142673964,0.18736055733228887,0.14146154856771412,0.21134163862796512,0.028876749661762346,0.5180502319993983,0.21289772624892223,0.4887741814811661,-0.1538791421407808,0.5327104972323795,0.45555555555555555,0.4777777777777778,0.06666666666666667,0.9333333333333333,0.2111111111111111,0.05555555555555555,0.26666666666666666,0.4222222222222222,0.24444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.011111111111111112,0.0,0.05555555555555555,250.87777777777777,0.05555555555555555,0.15555555555555556,1.0,0.7222222222222222,0.8333333333333334,0.9888888888888889,0.6333333333333333,0.6444444444444445,0.37777777777777777,0.2111111111111111,1.0,628.3519641900388,0.3678805386334848,1.0,0.7222222222222222,0.9333333333333333,0.7777777777777778,0.36666666666666664,0.5,0.3,0.05555555555555555,1.0,628.3519641900388,0.4713797729396562
127,981920,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00247435849159956,3.027875506877899,0.005977126971265534,0.07763671875,0.19003940783441067,0.0,0.9999999403953552,1.0,0.21935758739709854,0.09137133229523897,red,5,True,6,4,,-3.3813636849888344,-2.974090945398943,520.2727272727273,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,918,918,918,459,459,1.0,0.5454545454545454,0.5454545454545454,1.0,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.0,0.900634765625,0.7205810546875,0.6395263671875,0.27734375,0.9918212890625,0.0,0.4681747936086279,2.87095196994334,0.13964366469661366,0.202338802984145,0.19155140313785265,0.24034124796045767,-0.2867616090113465,0.5003828748179713,0.24863686977123933,0.49441840309804075,0.1310573692007182,0.5230437183571013,1.0,0.5454545454545454,0.9090909090909091,1.0,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.0,0.8697509765625,0.7293701171875,0.531005859375,0.22509765625,0.978759765625,0.0,0.3889686663315113,2.5634961297103938,0.11319433273584517,0.18684461716399015,0.14997347565148653,0.2111648425993097,0.029889112706708687,0.5151971012049589,0.1841122281681571,0.4890183960291934,-0.1710867058471841,0.5156592923447143,0.45555555555555555,0.4777777777777778,0.06666666666666667,0.9333333333333333,0.2111111111111111,0.05555555555555555,0.26666666666666666,0.4222222222222222,0.24444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.011111111111111112,0.0,0.05555555555555555,250.87777777777777,0.05555555555555555,0.15555555555555556,1.0,0.7222222222222222,0.8333333333333334,0.9888888888888889,0.6333333333333333,0.6444444444444445,0.37777777777777777,0.2111111111111111,1.0,628.3519641900388,0.3678805386334848,1.0,0.7222222222222222,0.9333333333333333,0.7777777777777778,0.36666666666666664,0.5,0.3,0.05555555555555555,1.0,628.3519641900388,0.4713797729396562
128,990112,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007054218789562583,3.029978859424591,0.002831744909781264,0.0197265625,0.1733388639986515,3.725290298461914e-09,1.0,1.0,0.3076308503746986,0.16285988874733448,red,5,True,6,4,,-0.51242858619662,-1.3803571654217583,557.1428571428571,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,923,923,922,462,461,1.0,0.7857142857142857,0.9285714285714286,1.0,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.07142857142857142,0.8980712890625,0.6934814453125,0.6123046875,0.2587890625,0.9932861328125,0.0,0.4859911918383013,3.4108481711637277,0.13942592202925594,0.2092212989983871,0.1951154085704826,0.25114794595795453,-0.29603259990149766,0.4927368415526186,0.22103220601823992,0.4981019252738893,0.15774948062040295,0.516603643871953,1.0,0.7857142857142857,0.6428571428571429,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.877197265625,0.699462890625,0.39501953125,0.1494140625,0.9715576171875,0.0,0.2682035219337663,2.1901466523693016,0.10253971665755211,0.18377909974154366,0.13396138089883475,0.20591386112115523,-0.028045599627379403,0.5184518715480387,0.18575450448156872,0.48445357614931195,-0.18785182122028843,0.5188839372306584,0.45555555555555555,0.4777777777777778,0.06666666666666667,0.9333333333333333,0.2111111111111111,0.05555555555555555,0.26666666666666666,0.4222222222222222,0.24444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.011111111111111112,0.0,0.05555555555555555,250.87777777777777,0.05555555555555555,0.15555555555555556,1.0,0.7222222222222222,0.8333333333333334,0.9888888888888889,0.6333333333333333,0.6444444444444445,0.37777777777777777,0.2111111111111111,1.0,628.3519641900388,0.3678805386334848,1.0,0.7222222222222222,0.9333333333333333,0.7777777777777778,0.36666666666666664,0.5,0.3,0.05555555555555555,1.0,628.3519641900388,0.4713797729396562
129,998304,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00037978271720930936,3.0341171860694884,0.0019036788216908462,0.0130126953125,0.16883105039596558,0.0,1.0,1.0,0.20174522399902345,0.10243870802223683,red,5,True,6,4,,-1.362058851922698,-2.3702941603191636,555.3529411764706,0.11764705882352941,0.17647058823529413,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.7058823529411765,929,928,928,465,464,1.0,0.6470588235294118,0.7647058823529411,1.0,0.5882352941176471,0.6470588235294118,0.17647058823529413,0.0,0.888427734375,0.7039794921875,0.62646484375,0.2696533203125,0.9921875,0.0,0.4957045783400654,3.19850132073774,0.1380902200724501,0.2055613033141705,0.19006016654564717,0.24608560848994127,-0.277785653542697,0.5004619500180899,0.23427905360754053,0.4912890613609609,0.14978264540212294,0.5212086462714279,1.0,0.6470588235294118,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.0,0.8709716796875,0.703125,0.490966796875,0.18505859375,0.97314453125,0.0,0.3543735031011729,2.992579864784867,0.10822301733898074,0.1842654334445132,0.14248889879748766,0.20571010535656017,-0.0062711369602297395,0.5153426243097211,0.1916058721888767,0.48588391262385533,-0.17136973901490649,0.5195202876251437,0.45555555555555555,0.4777777777777778,0.06666666666666667,0.9333333333333333,0.2111111111111111,0.05555555555555555,0.26666666666666666,0.4222222222222222,0.24444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.011111111111111112,0.0,0.05555555555555555,250.87777777777777,0.05555555555555555,0.15555555555555556,1.0,0.7222222222222222,0.8333333333333334,0.9888888888888889,0.6333333333333333,0.6444444444444445,0.37777777777777777,0.2111111111111111,1.0,628.3519641900388,0.3678805386334848,1.0,0.7222222222222222,0.9333333333333333,0.7777777777777778,0.36666666666666664,0.5,0.3,0.05555555555555555,1.0,628.3519641900388,0.4713797729396562
130,1000000,blue,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004305779248177544,3.040098714828491,0.002013975965410453,0.0167452834546566,0.22426002621650695,-4.498463823665588e-08,0.9999999403953552,1.0,0.007426355499774218,0.06746413931250572,red,5,True,6,4,5,-6.5575000499375165,1.0750000057742,495.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,929,929,929,465,464,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.8944575471698113,0.7311320754716981,0.6055424528301887,0.2606132075471698,0.9941037735849056,0.0,0.5158725338742571,2.9359892309065003,0.14114510469582353,0.2062287317022105,0.1937644361958609,0.2469107749875028,-0.28652522165505634,0.5063854727977425,0.22536927701428727,0.5033685667451521,0.14619380684775332,0.5153716035245034,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.879127358490566,0.6845518867924528,0.4876179245283019,0.1945754716981132,0.9734669811320755,0.0,0.4082561648202963,3.089819170893618,0.10416071403459233,0.18104212551305224,0.13915246145025242,0.2003751218665653,-0.03562328678936814,0.5133646711232909,0.15976216117404926,0.4844953087828601,-0.17045720104249754,0.5167673279800447,0.2111111111111111,0.7777777777777778,0.011111111111111112,0.9888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,244.27777777777777,0.1111111111111111,0.0,1.0,0.7555555555555555,0.8333333333333334,0.9666666666666667,0.6333333333333333,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,506.7581737499296,0.3924688565853788,1.0,0.7555555555555555,0.8777777777777778,0.8777777777777778,0.4222222222222222,0.6333333333333333,0.3,0.1111111111111111,1.0,506.7581737499296,0.2919010340923328
131,1008192,red,10,-0.0015355867566540838,3.0989383816719056,0.0045587624641484584,0.0512939453125,0.13825356177985668,-3.725290298461914e-09,1.0,1.0,0.05582472234964371,0.11111253965646029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,3,False,6,5,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,940,940,939,470,470,nan,nan,nan,nan,nan,nan,nan,nan,0.892333984375,0.7158203125,0.6541748046875,0.22021484375,0.9912109375,0.0,0.369180236734822,3.080308680953181,0.1353048198979267,0.19594412050151114,0.18155999184539084,0.2276355212044466,-0.27796061432862373,0.4998866181530484,0.2737313165342101,0.4854775908421217,0.13165676657832037,0.5237041590173988,nan,nan,nan,nan,nan,nan,nan,nan,0.86865234375,0.6448974609375,0.6068115234375,0.36328125,0.972412109375,0.0,0.8883316556991697,3.879264405256704,0.10454481440491109,0.185438800891845,0.1507416677952193,0.20864951695731984,0.09378824675718889,0.5010078978201392,0.07273938363684707,0.4885653470597175,-0.12920746960705287,0.5024061644685412,0.2111111111111111,0.7777777777777778,0.011111111111111112,0.9888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,244.27777777777777,0.1111111111111111,0.0,1.0,0.7555555555555555,0.8333333333333334,0.9666666666666667,0.6333333333333333,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,506.7581737499296,0.3924688565853788,1.0,0.7555555555555555,0.8777777777777778,0.8777777777777778,0.4222222222222222,0.6333333333333333,0.3,0.1111111111111111,1.0,506.7581737499296,0.2919010340923328
132,1016384,red,10,-0.0011983094736933708,3.097500479221344,0.0033908936617081053,0.030322265625,0.16504878997802735,0.0,0.9999998807907104,1.0,0.29877365231513975,0.3741478122770786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,3,False,6,5,,0.10119046749813217,-10.422381015184024,418.57142857142856,0.9047619047619048,0.09523809523809523,0.0,1.0,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.0,947,947,946,474,473,1.0,0.5714285714285714,0.6190476190476191,1.0,0.42857142857142855,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.891357421875,0.7222900390625,0.6231689453125,0.1962890625,0.9925537109375,0.0,0.29370814868232675,2.337672342499827,0.14197306528174006,0.20945021344393808,0.20051955702176366,0.2508323755306812,-0.24347932782574944,0.5049050992580909,0.17498497379265032,0.5042470212291973,0.15187015388938718,0.5252247391670356,1.0,0.5714285714285714,0.5714285714285714,0.8095238095238095,0.09523809523809523,0.5238095238095238,0.23809523809523808,0.0,0.8760986328125,0.6314697265625,0.385498046875,0.2747802734375,0.9564208984375,0.0,0.7166843931337725,3.858479811787628,0.08942962130643776,0.17899920341382702,0.12068515379847541,0.20137683133483864,0.09731919269128042,0.4992285569208927,0.12373458069257737,0.4873593809719373,-0.30339582902287177,0.4829452193722017,0.2111111111111111,0.7777777777777778,0.011111111111111112,0.9888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,244.27777777777777,0.1111111111111111,0.0,1.0,0.7555555555555555,0.8333333333333334,0.9666666666666667,0.6333333333333333,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,506.7581737499296,0.3924688565853788,1.0,0.7555555555555555,0.8777777777777778,0.8777777777777778,0.4222222222222222,0.6333333333333333,0.3,0.1111111111111111,1.0,506.7581737499296,0.2919010340923328
133,1024576,red,10,-0.0020885354839265346,3.0941925644874573,0.003391701789223589,0.0328125,0.16661792285740376,1.4901161193847656e-08,0.9999998807907104,1.0,0.032660319935530424,0.20261247232556343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,3,False,6,5,,-0.33181819201193075,-4.312727272171866,582.1818181818181,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,951,950,950,476,475,1.0,0.9090909090909091,0.8181818181818182,1.0,0.8181818181818182,0.9090909090909091,0.0,0.0,0.8912353515625,0.739013671875,0.634765625,0.2142333984375,0.9921875,0.0,0.2905011234119923,2.2033698345414305,0.1397172005125367,0.20308194253407721,0.1918919813166594,0.24253472934211653,-0.2669820761124413,0.5050876131488355,0.2148084941526065,0.5000479047399036,0.11691603569078168,0.522627762744405,1.0,0.9090909090909091,0.7272727272727273,1.0,0.2727272727272727,0.9090909090909091,0.09090909090909091,0.0,0.8680419921875,0.6329345703125,0.500732421875,0.3560791015625,0.9654541015625,0.0,0.8965826422434199,3.9605421895598307,0.09740538345255796,0.18270832976137802,0.13571892777489236,0.20642113822853447,0.09648899301038227,0.5013396714192273,0.11371582745829656,0.4878852255182555,-0.23296181453186549,0.49110024664770285,0.2111111111111111,0.7777777777777778,0.011111111111111112,0.9888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,244.27777777777777,0.1111111111111111,0.0,1.0,0.7555555555555555,0.8333333333333334,0.9666666666666667,0.6333333333333333,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,506.7581737499296,0.3924688565853788,1.0,0.7555555555555555,0.8777777777777778,0.8777777777777778,0.4222222222222222,0.6333333333333333,0.3,0.1111111111111111,1.0,506.7581737499296,0.2919010340923328
134,1032768,red,10,-0.0011281898012384772,3.095634651184082,0.003381641092710197,0.0316162109375,0.16107123270630835,-9.313225746154785e-09,1.0,1.0,0.18358470126986504,0.22532583512365817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,3,False,6,5,,0.8365908751518212,-10.24045457390391,438.5,0.9090909090909091,0.0,0.09090909090909091,0.9090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.0,0.0,0.0,0.09090909090909091,958,958,957,479,479,1.0,0.7727272727272727,0.7272727272727273,1.0,0.5,0.7727272727272727,0.2727272727272727,0.045454545454545456,0.89306640625,0.72705078125,0.6131591796875,0.1505126953125,0.992431640625,0.0,0.20130850238345407,1.7539126047112565,0.14022478675133843,0.20576443205010722,0.19722729116836574,0.244610621937145,-0.24675065634504634,0.5061189973769828,0.18202810842449324,0.5021345848189895,0.09771036061822613,0.5199544112362455,1.0,0.7727272727272727,0.6818181818181818,0.8636363636363636,0.18181818181818182,0.5909090909090909,0.18181818181818182,0.0,0.8668212890625,0.64599609375,0.3951416015625,0.2452392578125,0.9564208984375,0.0,0.5603831569310257,3.6880009965408203,0.09067560334110167,0.18091691339285212,0.12322691808656724,0.20173446105055562,0.08014135727826144,0.5098864915294488,0.1046566153625399,0.49278113818517616,-0.260967234146225,0.49171856265583674,0.2111111111111111,0.7777777777777778,0.011111111111111112,0.9888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,244.27777777777777,0.1111111111111111,0.0,1.0,0.7555555555555555,0.8333333333333334,0.9666666666666667,0.6333333333333333,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,506.7581737499296,0.3924688565853788,1.0,0.7555555555555555,0.8777777777777778,0.8777777777777778,0.4222222222222222,0.6333333333333333,0.3,0.1111111111111111,1.0,506.7581737499296,0.2919010340923328
135,1040960,red,10,-0.001083808671683073,3.0967745065689085,0.003477341529651312,0.0304443359375,0.1350052770227194,3.725290298461914e-09,0.9999999403953552,1.0,0.2668261036276817,0.12699941024184228,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,3,False,6,5,,0.5502777803792722,-6.594722273707804,488.72222222222223,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,964,964,963,482,482,1.0,0.7222222222222222,0.7222222222222222,1.0,0.5555555555555556,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.8941650390625,0.734375,0.6427001953125,0.1507568359375,0.9930419921875,0.0,0.17874244931802583,1.4348313608966885,0.1370152991430227,0.1995716232529236,0.19004284511017067,0.23310965918998858,-0.2804001802383489,0.5027671646471717,0.19158904417252032,0.49702250380879986,0.035831167032203126,0.5254703047687952,1.0,0.7222222222222222,0.7222222222222222,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.8616943359375,0.631591796875,0.4857177734375,0.3192138671875,0.95947265625,0.0,0.8165405769526117,3.9783246066631217,0.09354187377779966,0.18304199215374367,0.12959499976408545,0.20763270547155746,0.09188914380371926,0.49900308754130573,0.09728696192519237,0.4898593394668822,-0.21067975777607728,0.5016623502646126,0.2777777777777778,0.6888888888888889,0.03333333333333333,0.9666666666666667,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6,0.18888888888888888,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,253.3111111111111,0.1111111111111111,0.0,1.0,0.7666666666666667,0.8333333333333334,0.9666666666666667,0.6222222222222222,0.6222222222222222,0.2777777777777778,0.1111111111111111,1.0,551.7554322549381,0.3842737090315298,1.0,0.7666666666666667,0.8222222222222222,0.8777777777777778,0.4222222222222222,0.6444444444444445,0.23333333333333334,0.1111111111111111,1.0,551.7554322549381,0.3866736206049311
